001,008,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
001073262,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047597, 0247-D (online), C 13.58:7085, 2nd annual PKI research workshop proceedings / , NISTIR ; 7085 , https://doi.org/10.6028/NIST.IR.7085 https://www.govinfo.gov/content/pkg/GOVPUB-C13-09ad3ee3779531ebcecd1db71d911c2b/pdf/GOVPUB-C13-09ad3ee3779531ebcecd1db71d911c2b.pdf https://purl.fdlp.gov/GPO/gpo94779
001073263,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047598, 0247-D (online), C 13.58:7089, Shape-sensitive linewidth measurements of resist structures :  LITG410I project /, NISTIR ; 7089 , https://doi.org/10.6028/NIST.IR.7089 https://www.govinfo.gov/content/pkg/GOVPUB-C13-132e0b33b0302e17741fe47dbe4eebc8/pdf/GOVPUB-C13-132e0b33b0302e17741fe47dbe4eebc8.pdf https://purl.fdlp.gov/GPO/gpo95206
001073264,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047599, 0247-D (online), C 13.58:7090, Advanced engineering environments for small manufacturing enterprises :  volume II /, NISTIR ; 7090 , https://doi.org/10.6028/NIST.IR.7090 https://www.govinfo.gov/content/pkg/GOVPUB-C13-63c2b49f7bb449c893acb578112c39fa/pdf/GOVPUB-C13-63c2b49f7bb449c893acb578112c39fa.pdf https://purl.fdlp.gov/GPO/gpo98706
001073265,160421s2003\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047600, 0247-D (online), C 13.58:7092, Air-kerma-rate coefficients for selected photon-emitting radionuclide sources / , NISTIR ; 7092 , https://doi.org/10.6028/NIST.IR.7092 https://www.govinfo.gov/content/pkg/GOVPUB-C13-92f1fe3a68738f5b5497bf81ed4a2dbe/pdf/GOVPUB-C13-92f1fe3a68738f5b5497bf81ed4a2dbe.pdf https://purl.fdlp.gov/GPO/gpo100734
001073268,160421s2003\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047604, 0247-D (online), C 13.58:7096, The virtual cement and concrete testing laboratory consortium :  annual report 2003 /, NISTIR ; 7096 , https://doi.org/10.6028/NIST.IR.7096 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0f1a3ee189583af209dcf4d8bb622940/pdf/GOVPUB-C13-0f1a3ee189583af209dcf4d8bb622940.pdf https://purl.fdlp.gov/GPO/gpo95034
001073269,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047605, 0247-D (online), C 13.58:7097, Particle size analysis by laser diffraction spectrometry :  application to cementitious powders /, NISTIR ; 7097 , https://doi.org/10.6028/NIST.IR.7097 https://www.govinfo.gov/content/pkg/GOVPUB-C13-765c83e30d67c74a880858fcd261b43e/pdf/GOVPUB-C13-765c83e30d67c74a880858fcd261b43e.pdf https://purl.fdlp.gov/GPO/gpo99434
001073270,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047606, 0247-D (online), C 13.58:7098, Feature-Based Inspection and Control System / , NISTIR ; 7098 , https://doi.org/10.6028/NIST.IR.7098 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d01a341e6fdb0742de0b77c9946da9c3/pdf/GOVPUB-C13-d01a341e6fdb0742de0b77c9946da9c3.pdf https://purl.fdlp.gov/GPO/gpo103211
001073271,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047607, 0247-D (online), C 13.58:7099, Automated composition of conversion software / , NISTIR ; 7099 , https://doi.org/10.6028/NIST.IR.7099 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7578b70029db6b287f224f5cb3cd9d6b/pdf/GOVPUB-C13-7578b70029db6b287f224f5cb3cd9d6b.pdf https://purl.fdlp.gov/GPO/gpo99399
001073272,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047608, 0247-D (online), C 13.58:7101, The AMIS approach to systems integration :  an overview /, NISTIR ; 7101 , https://doi.org/10.6028/NIST.IR.7101 https://www.govinfo.gov/content/pkg/GOVPUB-C13-06b85ef5a06f3d288dd03f635bcdb26f/pdf/GOVPUB-C13-06b85ef5a06f3d288dd03f635bcdb26f.pdf https://purl.fdlp.gov/GPO/gpo94694
001073273,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047610, 0247-D (online), C 13.58:7107, A welding data dictionary / , NISTIR ; 7107 , https://doi.org/10.6028/NIST.IR.7107 https://www.govinfo.gov/content/pkg/GOVPUB-C13-decffaed07ef78e0fc3692fc6caf51d3/pdf/GOVPUB-C13-decffaed07ef78e0fc3692fc6caf51d3.pdf https://purl.fdlp.gov/GPO/gpo104065
001073274,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047611, 0247-D (online), C 13.58:7109, Ultrasonic extraction/anodic stripping voltammetry for determining lead in dust :  analyses of field-sampled wipes /, NISTIR ; 7109 , https://doi.org/10.6028/NIST.IR.7109 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3e8541cd559fc8f65f933df6d5f744cc/pdf/GOVPUB-C13-3e8541cd559fc8f65f933df6d5f744cc.pdf https://purl.fdlp.gov/GPO/gpo97030
001073275,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047612, 0247-D (online), C 13.58:7110, Matching performance for the US-visit ident system using flat fingerprints / , NISTIR ; 7110 , https://doi.org/10.6028/NIST.IR.7110 https://www.govinfo.gov/content/pkg/GOVPUB-C13-29021bc59b2a2179050699be5d0dc1d1/pdf/GOVPUB-C13-29021bc59b2a2179050699be5d0dc1d1.pdf https://purl.fdlp.gov/GPO/gpo96105
001073276,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047622, 0247-D (online), C 13.58:7113, Speed-measuring device performance specifications :  across-the-road radar module., NISTIR ; 7113 , https://doi.org/10.6028/NIST.IR.7113 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7e0864187b5e4553569045363201a030/pdf/GOVPUB-C13-7e0864187b5e4553569045363201a030.pdf https://purl.fdlp.gov/GPO/gpo99745
001073277,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047623, 0247-D (online), C 13.58:7114, Predicting the performance of gaseous air cleaners :  measurements and model simulations from a residential-scale : pilot study /, NISTIR ; 7114 , https://doi.org/10.6028/NIST.IR.7114 https://www.govinfo.gov/content/pkg/GOVPUB-C13-402f0355e88779e00211114e838d1475/pdf/GOVPUB-C13-402f0355e88779e00211114e838d1475.pdf https://purl.fdlp.gov/GPO/gpo97082
001073278,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047629, 0247-D (online), C 13.58:7115," Delbruck scattering :  a bibliography, and some numerical comparisons with other photon processes /", NISTIR ; 7115 , https://doi.org/10.6028/NIST.IR.7115 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b1bf409eaa9fb3a50627c11fa0f152b6/pdf/GOVPUB-C13-b1bf409eaa9fb3a50627c11fa0f152b6.pdf https://purl.fdlp.gov/GPO/gpo101953
001073279,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047630, 0247-D (online), C 13.58:7121, Semiconductor microelectronics and nanoelectronics programs / , NISTIR ; 7121 , https://doi.org/10.6028/NIST.IR.7121 https://www.govinfo.gov/content/pkg/GOVPUB-C13-02a57171bcff2c85a25ac0d7e401bf31/pdf/GOVPUB-C13-02a57171bcff2c85a25ac0d7e401bf31.pdf https://purl.fdlp.gov/GPO/gpo94536
001073280,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047631, 0247-D (online), C 13.58:7124, Ceramics Division FY 2004 programs and accomplishments / , NISTIR ; 7124 , https://doi.org/10.6028/NIST.IR.7124 https://www.govinfo.gov/content/pkg/GOVPUB-C13-724898bbff2083da721cf6a18412fdca/pdf/GOVPUB-C13-724898bbff2083da721cf6a18412fdca.pdf https://purl.fdlp.gov/GPO/gpo99274
001073281,160421s2005\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047632, 0247-D (online), C 13.58:7125, Materials Reliability Division FY 2004 programs and accomplishments / , NISTIR ; 7125 , https://doi.org/10.6028/NIST.IR.7125 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f27f8dd756c956e54246143e9c5c70c8/pdf/GOVPUB-C13-f27f8dd756c956e54246143e9c5c70c8.pdf https://purl.fdlp.gov/GPO/gpo104889
001073282,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047633, 0247-D (online), C 13.58:7126, Polymers Division FY 2004 programs and accomplishments / , NISTIR ; 7126 , https://doi.org/10.6028/NIST.IR.7126 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d825883e35a1a74741206af0dc671395/pdf/GOVPUB-C13-d825883e35a1a74741206af0dc671395.pdf https://purl.fdlp.gov/GPO/gpo103753
001073283,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047634, 0247-D (online), C 13.58:7127, Metallurgy Division FY 2004 programs and accomplishments / , NISTIR ; 7127 , https://doi.org/10.6028/NIST.IR.7127 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d8e0f8b7635112850cf3be4c26d81817/pdf/GOVPUB-C13-d8e0f8b7635112850cf3be4c26d81817.pdf https://purl.fdlp.gov/GPO/gpo103786
001073284,160421s2005\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047635, 0247-D (online), C 13.58:7129, Micro-and Optoelectronics FY 2004 programs and accomplishments / , NISTIR ; 7129 , https://doi.org/10.6028/NIST.IR.7129 https://www.govinfo.gov/content/pkg/GOVPUB-C13-db807129cef9efe292529c34cf0f4cd8/pdf/GOVPUB-C13-db807129cef9efe292529c34cf0f4cd8.pdf https://purl.fdlp.gov/GPO/gpo103897
001073285,160421s2005\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047636, 0247-D (online), C 13.58:7130, Materials Science and Engineering Laboratory :  Nanometrology FY 2004/2005 projects /, NISTIR ; 7130 , https://doi.org/10.6028/NIST.IR.7130 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8531b31d5e7ea8f57e9e5dad1a782e3e/pdf/GOVPUB-C13-8531b31d5e7ea8f57e9e5dad1a782e3e.pdf https://purl.fdlp.gov/GPO/gpo100208
001073286,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047637, 0247-D (online), C 13.58:7135, Expanding a tool for predicting chloride diffusivity in concrete so it can be used by manufacturers to evaluate the durability of concrete made with blended cements :  part I: characterizing blended cements /, NISTIR ; 7135 , https://doi.org/10.6028/NIST.IR.7135 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9268494ab7ae86c718dd2748718e81eb/pdf/GOVPUB-C13-9268494ab7ae86c718dd2748718e81eb.pdf https://purl.fdlp.gov/GPO/gpo100710
001073287,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047638, 0247-D (online), C 13.58:7136, The NIST Road Network Database :  version 1.0 /, NISTIR ; 7136 , https://doi.org/10.6028/NIST.IR.7136 https://www.govinfo.gov/content/pkg/GOVPUB-C13-50138398cdedba154d90ca3973982081/pdf/GOVPUB-C13-50138398cdedba154d90ca3973982081.pdf https://purl.fdlp.gov/GPO/gpo97811
001073288,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047639, 0247-D (online), C 13.58:7139, Evaluation of saliva/oral fluid as an alternate drug testing specimen :  final report /, NISTIR ; 7139 , https://doi.org/10.6028/NIST.IR.7139 https://www.govinfo.gov/content/pkg/GOVPUB-C13-70cef17000b1e6dc6003b72453ad26d3/pdf/GOVPUB-C13-70cef17000b1e6dc6003b72453ad26d3.pdf https://purl.fdlp.gov/GPO/gpo99225
001073289,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047640, 0247-D (online), C 13.58:7140, An evaluation of innovative sweat-based drug testing techniques for use in criminal justice drug testing :  final report /, NISTIR ; 7140 , https://doi.org/10.6028/NIST.IR.7140 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a73a77dcb69d1ea2a99a18beed20cb6f/pdf/GOVPUB-C13-a73a77dcb69d1ea2a99a18beed20cb6f.pdf https://purl.fdlp.gov/GPO/gpo101531
001073290,160421s2005\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047641, 0247-D (online), C 13.58:7141, Firefighter turnout coat configurations :  performance data for acquisition decisions /, NISTIR ; 7141 , https://doi.org/10.6028/NIST.IR.7141 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1657588ab16c2dba62e7cc609797adb9/pdf/GOVPUB-C13-1657588ab16c2dba62e7cc609797adb9.pdf https://purl.fdlp.gov/GPO/gpo95300
001073291,121220s2012\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)822231560, 0247-D (online), C 13.58:7898, Building the materials innovation infrastructure :  data and standards /, NISTIR ; 7898 , https://doi.org/10.6028/NIST.IR.7898 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e14ae0448319eff70468dff394a1bdba/pdf/GOVPUB-C13-e14ae0448319eff70468dff394a1bdba.pdf https://purl.fdlp.gov/GPO/gpo104167
001073292,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047642, 0247-D (online), C 13.58:7142, Triangular meshing and volume determination / , NISTIR ; 7142 , https://doi.org/10.6028/NIST.IR.7142 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7f6412b2dc3ac07bcee788f48cc4fa85/pdf/GOVPUB-C13-7f6412b2dc3ac07bcee788f48cc4fa85.pdf https://purl.fdlp.gov/GPO/gpo99795
001073293,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047643, 0247-D (online), C 13.58:7132, Effect of refrigerant oil additive on R134a and R123 boiling heat transfer performance and related issues for GSA / , NISTIR ; 7132 , https://doi.org/10.6028/NIST.IR.7132 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8c7dd22414324dd8df3eb732a205b0ab/pdf/GOVPUB-C13-8c7dd22414324dd8df3eb732a205b0ab.pdf https://purl.fdlp.gov/GPO/gpo100479
001073294,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047644, 0247-D (online), C 13.58:7134, Submillimeter and thz detection of dimethyl methyl phosphate in air / , NISTIR ; 7134 , https://doi.org/10.6028/NIST.IR.7134 https://www.govinfo.gov/content/pkg/GOVPUB-C13-dbd612b7fc1e6422c353a86ce4b750ae/pdf/GOVPUB-C13-dbd612b7fc1e6422c353a86ce4b750ae.pdf https://purl.fdlp.gov/GPO/gpo103916
001073295,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047645, 0247-D (online), C 13.58:7146, Integrated supply chain simulation system :  a design specification for a generic supply chain simulator /, NISTIR ; 7146 , https://doi.org/10.6028/NIST.IR.7146 https://www.govinfo.gov/content/pkg/GOVPUB-C13-14e476761d7711b64ca3c7301356baf5/pdf/GOVPUB-C13-14e476761d7711b64ca3c7301356baf5.pdf https://purl.fdlp.gov/GPO/gpo95266
001073296,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047646, 0247-D (online), C 13.58:7148, Relativity of explicit conceptual models / , NISTIR ; 7148 , https://doi.org/10.6028/NIST.IR.7148 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d80af00da611eeb4283ebb4fec97ffb1/pdf/GOVPUB-C13-d80af00da611eeb4283ebb4fec97ffb1.pdf https://purl.fdlp.gov/GPO/gpo103750
001073297,160421s2005\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047652, 0247-D (online), C 13.58:7269, Description and results of the 2003 NIST/NOAA interlaboratory comparison exercise program for organic contaminants in marine mammal tissues / , NISTIR ; 7269 , https://doi.org/10.6028/NIST.IR.7269 https://www.govinfo.gov/content/pkg/GOVPUB-C13-44574f8ea9b3c5fd00757096e128074e/pdf/GOVPUB-C13-44574f8ea9b3c5fd00757096e128074e.pdf https://purl.fdlp.gov/GPO/gpo97222
001073298,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047664, 0247-D (online), C 13.58:7143, An XML schema naming assister for elements and types / , NISTIR ; 7143 , https://doi.org/10.6028/NIST.IR.7143 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7adf172a3171e14c26636dea629a0fe4/pdf/GOVPUB-C13-7adf172a3171e14c26636dea629a0fe4.pdf https://purl.fdlp.gov/GPO/gpo99627
001073299,160421s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)947047665, 0247-D (online), C 13.58:7144, Integer representation of decimal numbers for exact computations / , NISTIR ; 7144 , https://doi.org/10.6028/NIST.IR.7144 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3230e20fbb70c146b65c89f299b34419/pdf/GOVPUB-C13-3230e20fbb70c146b65c89f299b34419.pdf https://purl.fdlp.gov/GPO/gpo96501
001073301,160620s2011\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951906994, 0247-D (online), C 13.58:7819, Interlaboratory analytical comparison study to support deepwater horizon natural resource damage assessment :  description and results for mussel tissue QA10TIS01 /, NISTIR ; 7819 , https://doi.org/10.6028/NIST.IR.7819 https://www.govinfo.gov/content/pkg/GOVPUB-C13-23e18f15ff4d2ccfa63adbbbde23dd85/pdf/GOVPUB-C13-23e18f15ff4d2ccfa63adbbbde23dd85.pdf https://purl.fdlp.gov/GPO/gpo95842
001073302,160620s2012\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951906995, 0247-D (online), C 13.58:7857, Fifteenth annual report on federal agency use of voluntary consensus standards and conformity assessment / , NISTIR ; 7857 , https://doi.org/10.6028/NIST.IR.7857 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b778b7284c525c4d1866966885cff424/pdf/GOVPUB-C13-b778b7284c525c4d1866966885cff424.pdf https://purl.fdlp.gov/GPO/gpo102186
001073303,160620s2014\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)951906996, 0247-D (online), C 13.58:8008, Toward ontology evaluation across the life cycle / , NISTIR ; 8008 , https://doi.org/10.6028/NIST.IR.8008 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e6c681319c1657ac6da518bf7e5d68d9/pdf/GOVPUB-C13-e6c681319c1657ac6da518bf7e5d68d9.pdf https://purl.fdlp.gov/GPO/gpo104423
001073305,130111s2007\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)823929942, 0247-D (online), C 13.58:7415, Analysis of pipeline steel corrosion data from NBS (NIST) studies conducted between 1922-1940 and relevance to pipeline management / , NISTIR ; 7415 , https://doi.org/10.6028/NIST.IR.7415 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f42a7d951fec95e4d3ec6ea9673e2b01/pdf/GOVPUB-C13-f42a7d951fec95e4d3ec6ea9673e2b01.pdf https://purl.fdlp.gov/GPO/gpo104946
001073306,160922s1997\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958932619, 0247-D (online), C 13.58:6012, The NIST DMIS interpreter / , NISTIR ; 6012 , https://doi.org/10.6028/NIST.IR.6012 https://www.govinfo.gov/content/pkg/GOVPUB-C13-75c188d4500f8120a686274dfb3187ad/pdf/GOVPUB-C13-75c188d4500f8120a686274dfb3187ad.pdf https://purl.fdlp.gov/GPO/gpo99412
001073307,160922s1997\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958932620, 0247-D (online), C 13.58:6046, A note on improving corridor flow predictions in a zone fire model / , NISTIR ; 6046 , https://doi.org/10.6028/NIST.IR.6046 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c0180430da9ba51eb650d6d015319371/pdf/GOVPUB-C13-c0180430da9ba51eb650d6d015319371.pdf https://purl.fdlp.gov/GPO/gpo102534
001073308,160922s2003\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958932995, 0247-D (online), C 13.58:6969," Selected laboratory and measurement practices, and procedures to support basic mass calibrations / ", NISTIR ; 6969 , https://doi.org/10.6028/NIST.IR.6969 https://www.govinfo.gov/content/pkg/GOVPUB-C13-38643fe7845d921f9f7d4d64013274a5/pdf/GOVPUB-C13-38643fe7845d921f9f7d4d64013274a5.pdf https://purl.fdlp.gov/GPO/gpo96908
001073309,160922s2002\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958932996, 0247-D (online), C 13.58:6970, Fifth annual report on federal agency use of voluntary consensus standards and conformity assessment / , NISTIR ; 6970 , https://doi.org/10.6028/NIST.IR.6970 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b2f511ea21e186670867b73069973f15/pdf/GOVPUB-C13-b2f511ea21e186670867b73069973f15.pdf https://purl.fdlp.gov/GPO/gpo101994
001073310,160922s2007\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933033, 0247-D (online), C 13.58:6649," NIST workshop on materials test procedures for hydrogen pipelines :  the proceedings of a workshop held August 21-22, 2007, at the National Institute of Standards and Technology, Boulder, CO 80305 /", NISTIR ; 6649 , https://doi.org/10.6028/NIST.IR.6649 https://www.govinfo.gov/content/pkg/GOVPUB-C13-69d8978f6981a15697627886b481d928/pdf/GOVPUB-C13-69d8978f6981a15697627886b481d928.pdf https://purl.fdlp.gov/GPO/gpo98942
001073311,160922s2001\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933289, 0247-D (online), C 13.58:6831," Summary of NIST/GSA workshop on application of seismic rehabilitation technologies to mitigate blast-induced progressive collapse :  September 10, 2011 Oakland, CA /", NISTIR ; 6831 , https://doi.org/10.6028/NIST.IR.6831 https://www.govinfo.gov/content/pkg/GOVPUB-C13-10d50f5f310e5c95720ae1cc2c5a7ba4/pdf/GOVPUB-C13-10d50f5f310e5c95720ae1cc2c5a7ba4.pdf https://purl.fdlp.gov/GPO/gpo95081
001073312,160922s2003\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933290, 0247-D (online), C 13.58:6836, Tolerance synthesis scheme / , NISTIR ; 6836 , https://doi.org/10.6028/NIST.IR.6836 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4e18d3a06f9eff6d5ed6e12315484667/pdf/GOVPUB-C13-4e18d3a06f9eff6d5ed6e12315484667.pdf https://purl.fdlp.gov/GPO/gpo97737
001073313,160922s2002\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933329, 0247-D (online), C 13.58:6863, A comparison of the CMM-driver specification release #1.9 with the I++ DME-interface release 0.9 / , NISTIR ; 6863 , https://doi.org/10.6028/NIST.IR.6863 https://www.govinfo.gov/content/pkg/GOVPUB-C13-aa9393b35b7e0b5edc43be5d5f8bd05a/pdf/GOVPUB-C13-aa9393b35b7e0b5edc43be5d5f8bd05a.pdf https://purl.fdlp.gov/GPO/gpo101664
001073314,160922s2000\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933341, 0247-D (online), C 13.58:6454," Certification of the relative molecular mass and the intrinsic viscosity of SRM 2885, a polyethylene / ", NISTIR ; 6454 , https://doi.org/10.6028/NIST.IR.6454 https://www.govinfo.gov/content/pkg/GOVPUB-C13-fb67bf456b7cb964f8247a527bd07955/pdf/GOVPUB-C13-fb67bf456b7cb964f8247a527bd07955.pdf https://purl.fdlp.gov/GPO/gpo105234
001073316,160922s2000\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933375, 0247-D (online), C 13.58:6537, Evaluation of dielectric properties of polymer thin-film materials for application in embedded capacitance / , NISTIR ; 6537 , https://doi.org/10.6028/NIST.IR.6537 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ab4d30d8ba6f0fa603da11697cdf3956/pdf/GOVPUB-C13-ab4d30d8ba6f0fa603da11697cdf3956.pdf https://purl.fdlp.gov/GPO/gpo101691
001073317,160922s2000\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933376, 0247-D (online), C 13.58:6538," Fire service needs workshop proceedings :  San Antonio, Texas, October 13-15, 1999 /", NISTIR ; 6538 , https://doi.org/10.6028/NIST.IR.6538 https://www.govinfo.gov/content/pkg/GOVPUB-C13-32f43426c5f740b60430db6ffac9d78f/pdf/GOVPUB-C13-32f43426c5f740b60430db6ffac9d78f.pdf https://purl.fdlp.gov/GPO/gpo96522
001073318,160922s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933383, 0247-D (online), C 13.58:6189, An approach for measuring reductions in delivery time :  baseline measures of construction industry practices for the national construction goals /, NISTIR ; 6189 , https://doi.org/10.6028/NIST.IR.6189 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f603aaf349bf3e075bed283cc58ad327/pdf/GOVPUB-C13-f603aaf349bf3e075bed283cc58ad327.pdf https://purl.fdlp.gov/GPO/gpo105026
001073319,160922s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933389, 0247-D (online), C 13.58:6306, Survey of cargo handling research relative to the mobile offshore base needs / , NISTIR ; 6306 , https://doi.org/10.6028/NIST.IR.6306 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d0abdedb20ec7e872372c6d3cb9b5c86/pdf/GOVPUB-C13-d0abdedb20ec7e872372c6d3cb9b5c86.pdf https://purl.fdlp.gov/GPO/gpo103236
001073320,160922s1999\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933390, 0247-D (online), C 13.58:6338, Implementing a standards-based distributed measurement and control application on the internet / , NISTIR ; 6338 , https://doi.org/10.6028/NIST.IR.6338 https://www.govinfo.gov/content/pkg/GOVPUB-C13-33303d64565176d91aa19dc4f15f7912/pdf/GOVPUB-C13-33303d64565176d91aa19dc4f15f7912.pdf https://purl.fdlp.gov/GPO/gpo96535
001073321,160922s2002\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933401, 0247-D (online), C 13.58:6896, Utility of high pressure oil with digital proportional valves in servo applications / , NISTIR ; 6896 , https://doi.org/10.6028/NIST.IR.6896 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7cba82b07e2694103bda5ce86596456f/pdf/GOVPUB-C13-7cba82b07e2694103bda5ce86596456f.pdf https://purl.fdlp.gov/GPO/gpo99698
001073323,160922s2003\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933403, 0247-D (online), C 13.58:6901, Thermal performance of fire fighters protective clothing :  2. protective clothing performance simulator - User's manual /, NISTIR ; 6901 , https://doi.org/10.6028/NIST.IR.6901 https://www.govinfo.gov/content/pkg/GOVPUB-C13-11bd2f649f409933e8138b23b63a572e/pdf/GOVPUB-C13-11bd2f649f409933e8138b23b63a572e.pdf https://purl.fdlp.gov/GPO/gpo95107
001073324,160922s2002\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933404, 0247-D (online), C 13.58:6902," Numerial simulation of the Howard Street Tunnel fire, Baltimore, Maryland, July 2001 / ", NISTIR ; 6902 , https://doi.org/10.6028/NIST.IR.6902 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0a9a639daed53486c29e20b80f74a8f1/pdf/GOVPUB-C13-0a9a639daed53486c29e20b80f74a8f1.pdf https://purl.fdlp.gov/GPO/gpo94801
001073325,160922s2008\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)958933431, 0247-D (online), C 13.58:6650, Documentation and assessment of the transport property model for mixtures implemented in NIST REFPROP (version 8.0) / , NISTIR ; 6650 , https://doi.org/10.6028/NIST.IR.6650 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0e1bf748e24df07ac25662a49d202a6d/pdf/GOVPUB-C13-0e1bf748e24df07ac25662a49d202a6d.pdf https://purl.fdlp.gov/GPO/gpo94944
