001,008,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
001070555,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883013, 0247-D (online), C 13.58:76-1152, Report to AID on an NBS/AID workshop on standardization and measurement services / , NBSIR;  76-1152. , https://doi.org/10.6028/NBS.IR.76-1152 https://www.govinfo.gov/content/pkg/GOVPUB-C13-28a79c4e226368c76e996fadbaba71b8/pdf/GOVPUB-C13-28a79c4e226368c76e996fadbaba71b8.pdf https://purl.fdlp.gov/GPO/gpo96095
001070556,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883027, 0247-D (online), C 13.58:76-1157, A methodology for testing life-cycle performance of consumer products / , NBSIR;  76-1157. , https://doi.org/10.6028/NBS.IR.76-1157 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8fe07b45be492e7442af73b05862585a/pdf/GOVPUB-C13-8fe07b45be492e7442af73b05862585a.pdf https://purl.fdlp.gov/GPO/gpo100614
001070557,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883028, 0247-D (online), C 13.58:76-1159, Fatigue and weatherability studies of aramid-fiber rope slings / , NBSIR;  76-1159. , https://doi.org/10.6028/NBS.IR.76-1159 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d59cf35a87b570283b9f3fd0de2e0249/pdf/GOVPUB-C13-d59cf35a87b570283b9f3fd0de2e0249.pdf https://purl.fdlp.gov/GPO/gpo103425
001070558,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883030, 0247-D (online), C 13.58:76-1162," FY 1975-1976 International Building Research activities, Center for Building Technology / ", NBSIR;  76-1162. , https://doi.org/10.6028/NBS.IR.76-1162 https://www.govinfo.gov/content/pkg/GOVPUB-C13-dc2c57c6cd2839c0ab1b4b92fd108d09/pdf/GOVPUB-C13-dc2c57c6cd2839c0ab1b4b92fd108d09.pdf https://purl.fdlp.gov/GPO/gpo103935
001070559,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883035, 0247-D (online), C 13.58:76-1170, The role of passive film growth kinetics and properties in stress corrosion and crevice corrosion susceptibility / , NBSIR;  76-1170. , https://doi.org/10.6028/NBS.IR.76-1170 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d64e0ddb76e09d8909969bbe5bec223e/pdf/GOVPUB-C13-d64e0ddb76e09d8909969bbe5bec223e.pdf https://purl.fdlp.gov/GPO/gpo103456
001070560,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883040, 0247-D (online), C 13.58:77-1226, Intermediate minimum property standards for solar heating and domestic hot water systems / , NBSIR;  77-1226. , https://doi.org/10.6028/NBS.IR.77-1226 https://www.govinfo.gov/content/pkg/GOVPUB-C13-cfef42f3e8dbbf3716e4e66822009791/pdf/GOVPUB-C13-cfef42f3e8dbbf3716e4e66822009791.pdf https://purl.fdlp.gov/GPO/gpo103203
001070561,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883049, 0247-D (online), C 13.58:76-1169, Rationale and recommendations for changes and revisions to the HUD noise measurement system specifications / , NBSIR;  76-1169. , https://doi.org/10.6028/NBS.IR.76-1169 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d405a412a99fd330cfbdf6deacb86db3/pdf/GOVPUB-C13-d405a412a99fd330cfbdf6deacb86db3.pdf https://purl.fdlp.gov/GPO/gpo103366
001070562,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883050, 0247-D (online), C 13.58:76-1172, A new test method for automatic fire detection devices / , NBSIR;  76-1172. , https://doi.org/10.6028/NBS.IR.76-1172 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7251712e3b3a9e37630be20464f64ca3/pdf/GOVPUB-C13-7251712e3b3a9e37630be20464f64ca3.pdf https://purl.fdlp.gov/GPO/gpo100098
001070563,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883051, 0247-D (online), C 13.58:76-1174, Skid resistance measurement test procedures for intercomparing FHWA national and regional reference systems / , NBSIR;  76-1174. , https://doi.org/10.6028/NBS.IR.76-1174 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a8e1ef21d660a60090f7a424e4a84674/pdf/GOVPUB-C13-a8e1ef21d660a60090f7a424e4a84674.pdf https://purl.fdlp.gov/GPO/gpo101610
001070564,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883052, 0247-D (online), C 13.58:76-1175, The static force calibration of a skid resistance measuring system / , NBSIR;  76-1175. , https://doi.org/10.6028/NBS.IR.76-1175 https://www.govinfo.gov/content/pkg/GOVPUB-C13-35ef29ef68e3e4acb553aa7150c59223/pdf/GOVPUB-C13-35ef29ef68e3e4acb553aa7150c59223.pdf https://purl.fdlp.gov/GPO/gpo96868
001070565,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883058, 0247-D (online), C 13.58:77-862, Studies of hydrogen liquefier efficiency and the recovery of the liquefaction energy / , NBSIR;  77-862. , https://doi.org/10.6028/NBS.IR.77-862 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e8cca05b41c8caa84288699c882ccd69/pdf/GOVPUB-C13-e8cca05b41c8caa84288699c882ccd69.pdf https://purl.fdlp.gov/GPO/gpo104489
001070566,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883059, 0247-D (online), C 13.58:77-863, RF attenuation measurement system using a SQUID / , NBSIR;  77-863. , https://doi.org/10.6028/NBS.IR.77-863 https://www.govinfo.gov/content/pkg/GOVPUB-C13-23551c5d214976b1d88af8484ca51f7b/pdf/GOVPUB-C13-23551c5d214976b1d88af8484ca51f7b.pdf https://purl.fdlp.gov/GPO/gpo95831
001070567,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883060, 0247-D (online), C 13.58:77-864, Liquefied natural gas research at the National Bureau of Standards; progress report for the period 1 January - 30 June 1977 / , NBSIR;  77-864. , https://doi.org/10.6028/NBS.IR.77-864 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f293126bf02be5c657aec2861c07aa32/pdf/GOVPUB-C13-f293126bf02be5c657aec2861c07aa32.pdf https://purl.fdlp.gov/GPO/gpo104894
001070568,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883061, 0247-D (online), C 13.58:77-865, Thermodynamic and related properties of oxygen from the triple point to 300 K at pressures to 1000 Bar / , NBSIR;  77-865. , https://doi.org/10.6028/NBS.IR.77-865 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4bd6533dcc4d24fabac4618ee404cd40/pdf/GOVPUB-C13-4bd6533dcc4d24fabac4618ee404cd40.pdf https://purl.fdlp.gov/GPO/gpo97646
001070569,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883066, 0247-D (online), C 13.58:76-1180, Standardization and measurement services in Guyana / , NBSIR;  76-1180. , https://doi.org/10.6028/NBS.IR.76-1180 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d15d26aa9128cd46d3c7f5ceedf2a9a8/pdf/GOVPUB-C13-d15d26aa9128cd46d3c7f5ceedf2a9a8.pdf https://purl.fdlp.gov/GPO/gpo103257
001070570,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883067, 0247-D (online), C 13.58:76-1181, Metallurgical evaluation and fracture analysis of a pneumatically-burst seamless steel compressed gas cylinder / , NBSIR;  76-1181. , https://doi.org/10.6028/NBS.IR.76-1181 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4acfbaeb37921cda7c86c1a919eeebae/pdf/GOVPUB-C13-4acfbaeb37921cda7c86c1a919eeebae.pdf https://purl.fdlp.gov/GPO/gpo97610
001070571,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883068, 0247-D (online), C 13.58:76-1182, The thermal performance of a two-bedroom mobile home / , NBSIR;  76-1182. , https://doi.org/10.6028/NBS.IR.76-1182 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a14db99227184726b988e822285aacdf/pdf/GOVPUB-C13-a14db99227184726b988e822285aacdf.pdf https://purl.fdlp.gov/GPO/gpo101289
001070572,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883071, 0247-D (online), C 13.58:76-1184, Performance of branch circuit electrical terminations of copper and aluminum non-metallic sheathed cable / , NBSIR;  76-1184. , https://doi.org/10.6028/NBS.IR.76-1184 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b2d86026e860bcb46437590111e55b50/pdf/GOVPUB-C13-b2d86026e860bcb46437590111e55b50.pdf https://purl.fdlp.gov/GPO/gpo101986
001070573,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883072, 0247-D (online), C 13.58:76-1185, A manual of stainless steel data for meat and poultry processing equipment / , NBSIR;  76-1185. , https://doi.org/10.6028/NBS.IR.76-1185 https://www.govinfo.gov/content/pkg/GOVPUB-C13-99e69648cd21fbfdaacc4551502b339a/pdf/GOVPUB-C13-99e69648cd21fbfdaacc4551502b339a.pdf https://purl.fdlp.gov/GPO/gpo101015
001070574,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883073, 0247-D (online), C 13.58:76-1186, Piezoelectricity and pyroelectricity in crystalline polymers / , NBSIR;  76-1186. , https://doi.org/10.6028/NBS.IR.76-1186 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1aaccfbfdf4ad5a3de9bf9b21212e448/pdf/GOVPUB-C13-1aaccfbfdf4ad5a3de9bf9b21212e448.pdf https://purl.fdlp.gov/GPO/gpo95374
001070575,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883074, 0247-D (online), C 13.58:76-1187, Interim performance criteria for solar heating and cooling systems in commercial buildings / , NBSIR;  76-1187. , https://doi.org/10.6028/NBS.IR.76-1187 https://www.govinfo.gov/content/pkg/GOVPUB-C13-5d46b2df49a4201373abfff8155a190a/pdf/GOVPUB-C13-5d46b2df49a4201373abfff8155a190a.pdf https://purl.fdlp.gov/GPO/gpo98455
001070576,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883075, 0247-D (online), C 13.58:76-1189, Report of the workshop on estimation of significant advances in computer technology / , NBSIR;  76-1189. , https://doi.org/10.6028/NBS.IR.76-1189 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c6967009792b5d52b47a16f8d5b045ad/pdf/GOVPUB-C13-c6967009792b5d52b47a16f8d5b045ad.pdf https://purl.fdlp.gov/GPO/gpo102817
001070577,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883084, 0247-D (online), C 13.58:76-1176, Regional seminar on OMNITAB II / , NBSIR;  76-1176. , https://doi.org/10.6028/NBS.IR.76-1176 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1f1ac3215cc9917a6157e6f6a1e581b5/pdf/GOVPUB-C13-1f1ac3215cc9917a6157e6f6a1e581b5.pdf https://purl.fdlp.gov/GPO/gpo95613
001070578,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883085, 0247-D (online), C 13.58:76-1177, Comparison of computer-predicted and observed energy uses in a multi-family high-rise apartment building / , NBSIR;  76-1177. , https://doi.org/10.6028/NBS.IR.76-1177 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d2f42bf4ec608bf2c9633138f19793db/pdf/GOVPUB-C13-d2f42bf4ec608bf2c9633138f19793db.pdf https://purl.fdlp.gov/GPO/gpo103321
001070579,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883086, 0247-D (online), C 13.58:76-1178, Air leakage and thermal performance of a Mark III relocatable Lewis Building / , NBSIR;  76-1178. , https://doi.org/10.6028/NBS.IR.76-1178 https://www.govinfo.gov/content/pkg/GOVPUB-C13-70386686c1e094b3aa33c9ed7885c129/pdf/GOVPUB-C13-70386686c1e094b3aa33c9ed7885c129.pdf https://purl.fdlp.gov/GPO/gpo100097
001070580,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883087, 0247-D (online), C 13.58:76-1179, Attack and release characteristics of compression hearing aids / , NBSIR;  76-1179. , https://doi.org/10.6028/NBS.IR.76-1179 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6dd21058d5663002ab97f80ac7f68bb6/pdf/GOVPUB-C13-6dd21058d5663002ab97f80ac7f68bb6.pdf https://purl.fdlp.gov/GPO/gpo100096
001070581,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883114, 0247-D (online), C 13.58:76-1193, Earthquake related activities of the Center for Building Technology / , NBSIR;  76-1193. , https://doi.org/10.6028/NBS.IR.76-1193 https://www.govinfo.gov/content/pkg/GOVPUB-C13-dfaa97c72323b9c4a375ba21fe1579a2/pdf/GOVPUB-C13-dfaa97c72323b9c4a375ba21fe1579a2.pdf https://purl.fdlp.gov/GPO/gpo104102
001070582,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883115, 0247-D (online), C 13.58:76-1194, A study of fire spread in multi-family residences :  the causes- the remedies /, NBSIR;  76-1194. , https://doi.org/10.6028/NBS.IR.76-1194 https://www.govinfo.gov/content/pkg/GOVPUB-C13-13a11aa9ddf07990222cc3b90691b186/pdf/GOVPUB-C13-13a11aa9ddf07990222cc3b90691b186.pdf https://purl.fdlp.gov/GPO/gpo95310
001070583,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883116, 0247-D (online), C 13.58:76-1195, The world of EDP standards / , NBSIR;  76-1195. , https://doi.org/10.6028/NBS.IR.76-1195 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ed5c687185e499c9152da254be72cbf0/pdf/GOVPUB-C13-ed5c687185e499c9152da254be72cbf0.pdf https://purl.fdlp.gov/GPO/gpo104678
001070584,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883117, 0247-D (online), C 13.58:76-1196, Wind tunnel studies of RP-US Bayanihan Permanent School Building / , NBSIR;  76-1196. , https://doi.org/10.6028/NBS.IR.76-1196 https://www.govinfo.gov/content/pkg/GOVPUB-C13-47cc99ce3160774d7032fbe25b01ed71/pdf/GOVPUB-C13-47cc99ce3160774d7032fbe25b01ed71.pdf https://purl.fdlp.gov/GPO/gpo97494
001070585,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883125, 0247-D (online), C 13.58:76-1190, Report on an NBS/AID survey of standardization and measurement services in Thailand / , NBSIR;  76-1190. , https://doi.org/10.6028/NBS.IR.76-1190 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f6dad52fbdecec78e59cebab01abe5f8/pdf/GOVPUB-C13-f6dad52fbdecec78e59cebab01abe5f8.pdf https://purl.fdlp.gov/GPO/gpo105053
001070586,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883126, 0247-D (online), C 13.58:77-861, A relatively short cylindrical broadband antenna with tapered resistive loading for picosecond pulse measurements / , NBSIR;  77-861. , https://doi.org/10.6028/NBS.IR.77-861 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d8cdfc4efd3037e699a1520dc9e042b8/pdf/GOVPUB-C13-d8cdfc4efd3037e699a1520dc9e042b8.pdf https://purl.fdlp.gov/GPO/gpo103784
001070587,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883130, 0247-D (online), C 13.58:77-1261, Laboratory tests of thermoplastic piping assemblies subjected to water hammer and intermittent hot water flow / , NBSIR;  77-1261. , https://doi.org/10.6028/NBS.IR.77-1261 https://www.govinfo.gov/content/pkg/GOVPUB-C13-164725f2e9938cbb5937d1be56dc8023/pdf/GOVPUB-C13-164725f2e9938cbb5937d1be56dc8023.pdf https://purl.fdlp.gov/GPO/gpo95297
001070588,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883146, 0247-D (online), C 13.58:76-1197, How Houses can better resist high wind / , NBSIR;  76-1197. , https://doi.org/10.6028/NBS.IR.76-1197 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0f0b77e46de74d334a9879ddbff95209/pdf/GOVPUB-C13-0f0b77e46de74d334a9879ddbff95209.pdf https://purl.fdlp.gov/GPO/gpo95188
001070589,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883149, 0247-D (online), C 13.58:77-1208, NBS space processing research / , NBSIR;  77-1208. , https://doi.org/10.6028/NBS.IR.77-1208 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d1eb66a96fa949432267838609a2ca5d/pdf/GOVPUB-C13-d1eb66a96fa949432267838609a2ca5d.pdf https://purl.fdlp.gov/GPO/gpo103278
001070590,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883150, 0247-D (online), C 13.58:77-1209, Control of smoke movement in buildings :  a review /, NBSIR;  77-1209. , https://doi.org/10.6028/NBS.IR.77-1209 https://www.govinfo.gov/content/pkg/GOVPUB-C13-09553389f8f418acfa15cc3377959650/pdf/GOVPUB-C13-09553389f8f418acfa15cc3377959650.pdf https://purl.fdlp.gov/GPO/gpo94692
001070591,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883151, 0247-D (online), C 13.58:77-1210, Equipment maintenance for energy conservation / , NBSIR;  77-1210. , https://doi.org/10.6028/NBS.IR.77-1210 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9da5467de7cf53c36b3e8fcaffda977e/pdf/GOVPUB-C13-9da5467de7cf53c36b3e8fcaffda977e.pdf https://purl.fdlp.gov/GPO/gpo101151
001070592,151118s1976\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883152, 0247-D (online), C 13.58:77-1211," Evaluation of x-ray fluorescence analysis for the determination of arsenic, vanadium, cadmium, lead and mercury in various matrices / ", NBSIR;  77-1211. , https://doi.org/10.6028/NBS.IR.77-1211 https://www.govinfo.gov/content/pkg/GOVPUB-C13-27c37c20b9c9321898565607afdc0ce7/pdf/GOVPUB-C13-27c37c20b9c9321898565607afdc0ce7.pdf https://purl.fdlp.gov/GPO/gpo96067
001070593,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883153, 0247-D (online), C 13.58:76-1199, The effect of Resource Impact Factors on energy conservation standards for buildings / , NBSIR;  76-1199. , https://doi.org/10.6028/NBS.IR.76-1199 https://www.govinfo.gov/content/pkg/GOVPUB-C13-93e8e1e57baba87afc4032d4e093c983/pdf/GOVPUB-C13-93e8e1e57baba87afc4032d4e093c983.pdf https://purl.fdlp.gov/GPO/gpo100781
001070594,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883154, 0247-D (online), C 13.58:77-852, Cryogenic fluids density reference system :  provisional accuracy statement /, NBSIR;  77-852. , https://doi.org/10.6028/NBS.IR.77-852 https://www.govinfo.gov/content/pkg/GOVPUB-C13-45f98f83a8bc53181bb4fac4cb92bc83/pdf/GOVPUB-C13-45f98f83a8bc53181bb4fac4cb92bc83.pdf https://purl.fdlp.gov/GPO/gpo97284
001070595,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883155, 0247-D (online), C 13.58:77-853, Helium research in support of superconducting power transmission :  annual report (July 1975-September 1976 /, NBSIR;  77-853. , https://doi.org/10.6028/NBS.IR.77-853 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2665ac14a83ee697357e20dcf1e1c64b/pdf/GOVPUB-C13-2665ac14a83ee697357e20dcf1e1c64b.pdf https://purl.fdlp.gov/GPO/gpo95900
001070596,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883156, 0247-D (online), C 13.58:77-854, Liquefied natural gas research at the National Bureau of Standards :  progress report for the period 1 July- 31 December 1976 /, NBSIR;  77-854. , https://doi.org/10.6028/NBS.IR.77-854 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2f29405e5dadcb78b225ea400a042228/pdf/GOVPUB-C13-2f29405e5dadcb78b225ea400a042228.pdf https://purl.fdlp.gov/GPO/gpo96278
001070597,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883157, 0247-D (online), C 13.58:77-1201, Erosion failures in coal conversion plants / , NBSIR;  77-1201. , https://doi.org/10.6028/NBS.IR.77-1201 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3d2630549341ee57c11968a698f721df/pdf/GOVPUB-C13-3d2630549341ee57c11968a698f721df.pdf https://purl.fdlp.gov/GPO/gpo97475
001070598,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883159, 0247-D (online), C 13.58:77-1202, Application of proof tests to silicon nitride / , NBSIR;  77-1202. , https://doi.org/10.6028/NBS.IR.77-1202 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b00b921d9325acf9ab70e54db2f7e85e/pdf/GOVPUB-C13-b00b921d9325acf9ab70e54db2f7e85e.pdf https://purl.fdlp.gov/GPO/gpo101894
001070599,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883161, 0247-D (online), C 13.58:77-1204, Air force energy conservation handbook :  volume 1--management guidelines and brochure- home energy savings- tips for your base engineer /, NBSIR;  77-1204. , https://doi.org/10.6028/NBS.IR.77-1204 https://www.govinfo.gov/content/pkg/GOVPUB-C13-de0dcf6b06662fd1618ca51ba880f7c8/pdf/GOVPUB-C13-de0dcf6b06662fd1618ca51ba880f7c8.pdf https://purl.fdlp.gov/GPO/gpo104026
001070600,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883162, 0247-D (online), C 13.58:77-1225, Test and evaluation of the smoke control capabilities of the San Diego Veterans Administration Hospital / , NBSIR;  77-1225. , https://doi.org/10.6028/NBS.IR.77-1225 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0a472302a32d257412c2ef5443bd16c9/pdf/GOVPUB-C13-0a472302a32d257412c2ef5443bd16c9.pdf https://purl.fdlp.gov/GPO/gpo94798
001070601,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883167, 0247-D (online), C 13.58:77-856, Proposed standards for ladar signatures / , NBSIR;  77-856. , https://doi.org/10.6028/NBS.IR.77-856 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1411f226291d7ee3d2cde166396e70f8/pdf/GOVPUB-C13-1411f226291d7ee3d2cde166396e70f8.pdf https://purl.fdlp.gov/GPO/gpo95388
001070602,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883168, 0247-D (online), C 13.58:77-857, Cryogenic design and safety review NASA-Langley Research Center 0.3 meter transonic cryogenic tunnel / , NBSIR;  77-857. , https://doi.org/10.6028/NBS.IR.77-857 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e99f9fb07cd84edcf945f9913b90e5a8/pdf/GOVPUB-C13-e99f9fb07cd84edcf945f9913b90e5a8.pdf https://purl.fdlp.gov/GPO/gpo104522
001070603,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883169, 0247-D (online), C 13.58:77-858, Measurement procedures for the optical beam splitter attenuation device BA-1 / , NBSIR;  77-858. , https://doi.org/10.6028/NBS.IR.77-858 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9d550b312efd275244cc0d05f7da7b6a/pdf/GOVPUB-C13-9d550b312efd275244cc0d05f7da7b6a.pdf https://purl.fdlp.gov/GPO/gpo101140
001070604,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883170, 0247-D (online), C 13.58:77-859, The thermodynamic properties of slush hydrogen and oxygen / , NBSIR;  77-859. , https://doi.org/10.6028/NBS.IR.77-859 https://www.govinfo.gov/content/pkg/GOVPUB-C13-12df8d74aa24e79768874c1966c9a846/pdf/GOVPUB-C13-12df8d74aa24e79768874c1966c9a846.pdf https://purl.fdlp.gov/GPO/gpo95387
001070605,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883173, 0247-D (online), C 13.58:77-1291, Report of the workshop on cryptography in support of computer security / , NBSIR;  77-1291. , https://doi.org/10.6028/NBS.IR.77-1291 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3955d1dc6d9ab572be74ef35f487a433/pdf/GOVPUB-C13-3955d1dc6d9ab572be74ef35f487a433.pdf https://purl.fdlp.gov/GPO/gpo96914
001070606,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883183, 0247-D (online), C 13.58:77-1227, Thermometry in the control of water quality / , NBSIR;  77-1227. , https://doi.org/10.6028/NBS.IR.77-1227 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ffaef63e16c30ed3aef53267621300b3/pdf/GOVPUB-C13-ffaef63e16c30ed3aef53267621300b3.pdf https://purl.fdlp.gov/GPO/gpo105422
001070607,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883184, 0247-D (online), C 13.58:77-1228, Automatic data processing risk assessment / , NBSIR;  77-1228. , https://doi.org/10.6028/NBS.IR.77-1228 https://www.govinfo.gov/content/pkg/GOVPUB-C13-708865da616052209a0de6d60e60806b/pdf/GOVPUB-C13-708865da616052209a0de6d60e60806b.pdf https://purl.fdlp.gov/GPO/gpo99211
001070608,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883185, 0247-D (online), C 13.58:77-1229, Accelerometer calibration - a comparison between CESTA and NBS / , NBSIR;  77-1229. , https://doi.org/10.6028/NBS.IR.77-1229 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d25a1b1d9415171c7785b32ef052d1b7/pdf/GOVPUB-C13-d25a1b1d9415171c7785b32ef052d1b7.pdf https://purl.fdlp.gov/GPO/gpo103291
001070609,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883202, 0247-D (online), C 13.58:77-866, NBS type IV RF power meter operation and maintenance / , NBSIR;  77-866. , https://doi.org/10.6028/NBS.IR.77-866 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c7300e9811bbd9b83a9d5f307e1e67ca/pdf/GOVPUB-C13-c7300e9811bbd9b83a9d5f307e1e67ca.pdf https://purl.fdlp.gov/GPO/gpo102840
001070610,151118s1978\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883210, 0247-D (online), C 13.58:77-1203," Central-axis {esc}p1{esc}(S{esc}(B{esc}p1{esc}(S{esc}(BCO ionization measurements in graphite as a function of phantom diameter, depth, and field size / ", NBSIR;  77-1203. , https://doi.org/10.6028/NBS.IR.77-1203 https://www.govinfo.gov/content/pkg/GOVPUB-C13-cafe9bacfb1017a86d094a72c3e73e92/pdf/GOVPUB-C13-cafe9bacfb1017a86d094a72c3e73e92.pdf https://purl.fdlp.gov/GPO/gpo103017
001070611,151118s1977\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)929883211, 0247-D (online), C 13.58:77-1205," Development, testing and evaluation of MHD-materials / ", NBSIR;  77-1205. , https://doi.org/10.6028/NBS.IR.77-1205 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2561d6a7c87a7a10a1eff22d3ebe95b0/pdf/GOVPUB-C13-2561d6a7c87a7a10a1eff22d3ebe95b0.pdf https://purl.fdlp.gov/GPO/gpo95871
