001,008,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
001116525,100406s1964\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)602218669, 0247-A (online), C 13.44:76, An engineering method for calculating protection afforded by structures against fallout radiation / , NBS monograph ; 76 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-2109831acbaf1cef2c8e323a6973a4d5/pdf/GOVPUB-C13-2109831acbaf1cef2c8e323a6973a4d5.pdf https://purl.fdlp.gov/GPO/gpo95948
001116526,100406s1962\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)602263759, 0247-A (online), C 13.44:42, Structure shielding against fallout radiation from nuclear weapons / , NBS monograph ; 42 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-83f65d8c3422a28ff1061d5769805559/pdf/GOVPUB-C13-83f65d8c3422a28ff1061d5769805559.pdf https://purl.fdlp.gov/GPO/gpo99978
001116527,100426s1967\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)609633016, 0247-A (online), C 13.44:99, Automatic typographic-quality typesetting techniques :  a state-of-the-art review /, NBS monograph ; 99 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-49f6b3c3ddbcc96d84cc5b060de5ae76/pdf/GOVPUB-C13-49f6b3c3ddbcc96d84cc5b060de5ae76.pdf https://purl.fdlp.gov/GPO/gpo98182
001116528,100429s1968\\\\dcua\\\\obt\\f001\0\eng\d, (OCoLC)610106074, 0247-A (online), C 13.44:111, Technology of liquid helium / , NBS monograph ; 111 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-0ddd394a9cd4d3d56652a31d6b8177f5/pdf/GOVPUB-C13-0ddd394a9cd4d3d56652a31d6b8177f5.pdf https://purl.fdlp.gov/GPO/gpo94824
001116529,100521s1960\\\\dcua\\\\obt\\f001\0\eng\d, (OCoLC)624769010, 0247-A (online), C 13.44:12, Stabilization of free radicals at low temperatures :  summary of the NBS program /, NBS monograph ; 12 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-3eb64cf675755151bb4a4b913f2c1257/pdf/GOVPUB-C13-3eb64cf675755151bb4a4b913f2c1257.pdf https://purl.fdlp.gov/GPO/gpo97037
001116530,100523s1965\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)629721430, 0247-A (online), C 13.44:93, Spot diagrams for the prediction of lens performance from design data / , NBS monograph ; 93 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-baa5e93e3ff82a0446b99c629e97550c/pdf/GOVPUB-C13-baa5e93e3ff82a0446b99c629e97550c.pdf https://purl.fdlp.gov/GPO/gpo102305
001116531,100625s1971\\\\dcua\\\\ot\\\f000\0\eng\d, (OCoLC)643549571, 0247-A (online), C 13.44:122, Mechanics of pneumatic tires / , NBS monograph ; 122 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-a7834d3283458a60b7655045e305bd2d/pdf/GOVPUB-C13-a7834d3283458a60b7655045e305bd2d.pdf https://purl.fdlp.gov/GPO/gpo101546
001116532,100625s1974\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)643575294, 0247-A (online), C 13.44:142, The measurement of noise performance factors :  a metrology guide /, NBS monograph ; 142 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-4bfa855f7013cdd89477b2c1c31560ee/pdf/GOVPUB-C13-4bfa855f7013cdd89477b2c1c31560ee.pdf https://purl.fdlp.gov/GPO/gpo98199
001116533,100625s1973\\\\dcua\\\\obt\\f001\0\eng\d, (OCoLC)643579966, 0247-A (online), C 13.44:131, Thermal conductivity of solids at room temperature and below :  a review and compilation of the literature /, NBS monograph ; 131 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-b6700cbadf63a6af022711f13d23683a/pdf/GOVPUB-C13-b6700cbadf63a6af022711f13d23683a.pdf https://purl.fdlp.gov/GPO/gpo102141
001116534,100625s1975\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)643598506, 0247-A (online), C 13.44:139, Interactions of high energy particles with nuclei. , NBS monograph ; 139 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-a4306af88a212882f95f5f619014b68f/pdf/GOVPUB-C13-a4306af88a212882f95f5f619014b68f.pdf https://purl.fdlp.gov/GPO/gpo101404
001116535,100625s1971\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)643615986, 0247-A (online), C 13.44:119, A high-dispersion spectral analysis of the Ba II star HD 204075 (Capricorni). , NBS monograph ; 119 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-c5ccdf061384d6b1fcba43ae9a01244b/pdf/GOVPUB-C13-c5ccdf061384d6b1fcba43ae9a01244b.pdf https://purl.fdlp.gov/GPO/gpo102788
001116536,100625s1973\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)643674567, 0247-A (online), C 13.44:135, Properties of glasses in some ternary systems containing BaO and SiO{esc}b2{esc}s , NBS monograph ; 135 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-1dbd0762cfc305ea0edeaabe1ea14bea/pdf/GOVPUB-C13-1dbd0762cfc305ea0edeaabe1ea14bea.pdf https://purl.fdlp.gov/GPO/gpo95711
001116537,100625s1973\\\\mdua\\\\obt\\f000\0\eng\d, (OCoLC)643674796, 0247-A (online), C 13.44:137, Applications of waveguide and circuit theory to the development of accurate microwave measurement methods and standards / , NBS monograph ; 137 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-d3221c45fafcdb1c53ca9fdb2d9370c7/pdf/GOVPUB-C13-d3221c45fafcdb1c53ca9fdb2d9370c7.pdf https://purl.fdlp.gov/GPO/gpo103329
001116538,100625s1975\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)643690127, 0247-A (online), C 13.44:144, The rotary-vane attenuator as an interlaboratory standard / , NBS monograph ; 144 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-5e1010d79af0f8497b26d8a3a9fb9a19/pdf/GOVPUB-C13-5e1010d79af0f8497b26d8a3a9fb9a19.pdf https://purl.fdlp.gov/GPO/gpo98489
001116539,100628s1967\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)644758955, 0247-A (online), C 13.44:101, Low temperature mechanical properties of copper and selected copper alloys :  a compilation from the literature /, NBS monograph ; 101 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-404e0a728ad5d369ece48a749bb4b1b4/pdf/GOVPUB-C13-404e0a728ad5d369ece48a749bb4b1b4.pdf https://purl.fdlp.gov/GPO/gpo97085
001116540,100630s1963\\\\dcua\\\\obt\\f100\0\eng\d, (OCoLC)644966631, 0247-A (online), C 13.44:59," Mechanical behavior of crystalline solids :  proceedings of a symposium, April 28-29, 1962.", NBS monograph ; 59 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-589f23e9b7c69d8aa8149aeb26bf98f5/pdf/GOVPUB-C13-589f23e9b7c69d8aa8149aeb26bf98f5.pdf https://purl.fdlp.gov/GPO/gpo98127
001116541,100630s1969\\\\dcua\\\\ob\\\\000\0\eng\d, (OCoLC)644980583, 0247-A (online), C 13.44:112, An introduction to the description and evaluation of microwave systems using terminal invariant parameters , NBS monograph ; 112 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-e8d471483ae0bcdfbbcc29800bc3ad56/pdf/GOVPUB-C13-e8d471483ae0bcdfbbcc29800bc3ad56.pdf https://purl.fdlp.gov/GPO/gpo104490
001116542,100702s1961\\\\dcu\\\\\obt\\f000\0\eng\d, (OCoLC)645937712, 0247-A (online), C 13.44:20," Ideal gas thermodynamic functions and isotope exchange functions for the diatomic hydrides, deuterides, and tritides / ", NBS monograph ; 20 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-a38c98a0441e7fc05b0af9cc4c73d39f/pdf/GOVPUB-C13-a38c98a0441e7fc05b0af9cc4c73d39f.pdf https://purl.fdlp.gov/GPO/gpo101380
001116543,820218s1960\\\\dcua\\\\obt\\f000\0\eng\d, (OCoLC)663413833, 0247-A (online), C 13.44:11, Conductive flooring for hospital operating rooms / , NBS monograph ; 11 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-aca443155efd1e3f1239e0bc71806655/pdf/GOVPUB-C13-aca443155efd1e3f1239e0bc71806655.pdf https://purl.fdlp.gov/GPO/gpo101740
001116544,101106s1970\\\\dcua\\\\ob\\\\000\0\eng\d, (OCoLC)679034688, 0247-A (online), C 13.44:116, Hydrogen stark broadening calculations with the unified classical path theory , NBS monograph ; 116 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-d256576c4c43dfb5cd4f97dcd7069a4a/pdf/GOVPUB-C13-d256576c4c43dfb5cd4f97dcd7069a4a.pdf https://purl.fdlp.gov/GPO/gpo103290
001116545,101108s1972\\\\dcuad\\\obt\\f000\0\eng\d, (OCoLC)679662731, 0247-A (online), C 13.44:127, NBS papers on underground corrosion of steel piling :  1962-1971 /, NBS monograph ; 127 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-03c86cebc4eb4233f44535ecf3d53533/pdf/GOVPUB-C13-03c86cebc4eb4233f44535ecf3d53533.pdf https://purl.fdlp.gov/GPO/gpo94480
001116546,101107s1976\\\\dcu\\\\\ob\\\f000\0\eng\d, (OCoLC)680001106, 0247-A (online), C 13.44:153, The first spectrum of hafnium (Hf I) / , NBS monograph ; 153 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-7eb79c361333fcb577711fe66bf1ed80/pdf/GOVPUB-C13-7eb79c361333fcb577711fe66bf1ed80.pdf https://purl.fdlp.gov/GPO/gpo99771
001116547,101110s1962\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)680246533, 0247-A (online), C 13.44:53," Experimental transition probabilities for spectral lines of seventy elements derived from the NBS tables of spectralline intensities  the wavelength, energy levels, transition probability, and oscillator strength of 25,000 lines between 2000 and 9000A for 112 spectra of 70 elements", NBS monograph ; 53 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-c6218cf625f7b31508362056e45eba6f/pdf/GOVPUB-C13-c6218cf625f7b31508362056e45eba6f.pdf https://purl.fdlp.gov/GPO/gpo102798
001116548,101117s1961\\\\dcu\\\\\o\\\\\000\0\eng\d, (OCoLC)681859607, 0247-A (online), C 13.44:24, A spectrophotometric atlas of the spectrum of CH from 3000A to 5000A , NBS monograph ; 24 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-062649ab49ab3cae6ad82d62b1334708/pdf/GOVPUB-C13-062649ab49ab3cae6ad82d62b1334708.pdf https://purl.fdlp.gov/GPO/gpo94687
001116549,101117s1968\\\\dcu\\\\\o\\\\\000\0\eng\d, (OCoLC)681900306, 0247-A (online), C 13.44:108, Oscillator strengths and transition probabilities for 3288 lines of Fe I / , NBS monograph ; 108 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-4f127c6d15391597e7041892d5523525/pdf/GOVPUB-C13-4f127c6d15391597e7041892d5523525.pdf https://purl.fdlp.gov/GPO/gpo97774
001116550,101117s1959\\\\dcua\\\\o\\\\f000\0\eng\d, (OCoLC)681926059, 0247-A (online), C 13.44:1, Energy dissipation by fast electrons. , NBS monograph ; 1 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-52f6dbcf316b224b2679c5af5f5a8bb6/pdf/GOVPUB-C13-52f6dbcf316b224b2679c5af5f5a8bb6.pdf https://purl.fdlp.gov/GPO/gpo97930
001116551,101117s1977\\\\dcua\\\\ob\\\f001\0\eng\d, (OCoLC)681976947, 0247-A (online) 247-A, C 13.44:155, From sundials to atomic clocks :  understanding time and frequency /, NBS monograph ; 155 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-4dfe6f5e79ee677dd44a2b79de30d5a0/pdf/GOVPUB-C13-4dfe6f5e79ee677dd44a2b79de30d5a0.pdf https://purl.fdlp.gov/GPO/gpo97734
001116552,111114s1959\\\\dcua\\\\ob\\\\000\0\eng\d, (OCoLC)760927868, 0247-A (online), C 13.44:5, Preservation of documents by lamination , NBS monograph ; 5 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-c3501348dcb6a731f6ed850440eba13f/pdf/GOVPUB-C13-c3501348dcb6a731f6ed850440eba13f.pdf https://purl.fdlp.gov/GPO/gpo102681
001116553,111115s1968\\\\dcua\\\\ob\\\\000\0\eng\d, (OCoLC)761197120, 0247-A (online), C 13.44:106, Nickel and its alloys , NBS monograph ; 106 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-222b69a24016b1abc5c3f892d9f4675a/pdf/GOVPUB-C13-222b69a24016b1abc5c3f892d9f4675a.pdf https://purl.fdlp.gov/GPO/gpo95807
001116554,120224s1961\\\\dcu\\\\\ob\\\f000\0\eng\d, (OCoLC)778235489, 0247-A (online), C 13.44:29, Thermal expansion of technical solids at low temperatures  a compilation from the literature, NBS monograph ; 29 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-801b541cf7e7d1a7bdd5612b994b5060/pdf/GOVPUB-C13-801b541cf7e7d1a7bdd5612b994b5060.pdf https://purl.fdlp.gov/GPO/gpo99822
001116555,120405s1974\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)784195875, 0247-A (online), C 13.44:125, Thermocouple reference tables based on the IPTS-68 , NBS monograph ; 125 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-8e3426a1934fcdad4d7c0fe72cbf5696/pdf/GOVPUB-C13-8e3426a1934fcdad4d7c0fe72cbf5696.pdf https://purl.fdlp.gov/GPO/gpo100547
001116556,120408s1980\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)784695775, 0247-A (online), C 13.44:166, Evaluating the impact of securities regulation on venture capital markets / , NBS monograph ; 166 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-c34125ffaed2f8db80f7e1a8ecc26216/pdf/GOVPUB-C13-c34125ffaed2f8db80f7e1a8ecc26216.pdf https://purl.fdlp.gov/GPO/gpo102679
001116557,120408s1979\\\\dcuaf\\\o\\\\f000\0\eng\d, (OCoLC)784695777, 0247-A (online), C 13.44:165," An institutional plan for developing national standards :  with special reference to environment, safety, and health /", NBS monograph ; 165 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-4cab75ba9ea514b0b5976038122dea82/pdf/GOVPUB-C13-4cab75ba9ea514b0b5976038122dea82.pdf https://purl.fdlp.gov/GPO/gpo97685
001116558,120408s1973\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)785045440, 0247-A (online), C 13.44:136, Graphical recoupling of angular momenta , NBS monograph ; 136 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-108bb0679c9c3925830ccee01d162edf/pdf/GOVPUB-C13-108bb0679c9c3925830ccee01d162edf.pdf https://purl.fdlp.gov/GPO/gpo95070
001116559,120408s1974\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)785045451, 0247-A (online), C 13.44:146, The theory of the optical wedge beam splitter. , NBS monograph ; 146 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-41a273b21312fd76408a69f59a247ff5/pdf/GOVPUB-C13-41a273b21312fd76408a69f59a247ff5.pdf https://purl.fdlp.gov/GPO/gpo97126
001116560,120408s1975\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)785045955, 0247-A (online), C 13.44:148, The Role of standard reference materials in measurement systems / , NBS monograph ; 148 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-7c9c39952c80a766589984caffbba5f5/pdf/GOVPUB-C13-7c9c39952c80a766589984caffbba5f5.pdf https://purl.fdlp.gov/GPO/gpo99696
001116561,120408s1972\\\\dcua\\\\ob\\\\000\0\eng\d, (OCoLC)785046164, 0247-A (online), C 13.44:124, Reference tables for low-temperature thermocouples , NBS monograph ; 124 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-65fc9f2d9a86ad6f25c8376742075b0e/pdf/GOVPUB-C13-65fc9f2d9a86ad6f25c8376742075b0e.pdf https://purl.fdlp.gov/GPO/gpo98790
001116562,130513s1977\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)842857857, 0247-A (online), C 13.44:159," Visual range :  concepts, instrumental determination, and aviation applications /", NBS monograph ; 159 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-44b923a3247dc9a014e0628e441f1340/pdf/GOVPUB-C13-44b923a3247dc9a014e0628e441f1340.pdf https://purl.fdlp.gov/GPO/gpo97235
001116563,130713s1964\\\\dcu\\\\\ob\\\\000\0\eng\d, (OCoLC)852764418, 0247-A (online), C 13.44:72, Curves of input impedance change due to ground for dipole antennas , NBS monograph ; 72 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-1af2f004d137260d53e4e53899a9045e/pdf/GOVPUB-C13-1af2f004d137260d53e4e53899a9045e.pdf https://purl.fdlp.gov/GPO/gpo95510
001116564,140113s1974\\\\dcu\\\\\ob\\\f000\0\eng\d, (OCoLC)868033671, 0247-A (online), C 13.44:133, Mass and mass values , NBS monograph ; 133 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-55d7849edf6c606d2f3bf8a074476e6a/pdf/GOVPUB-C13-55d7849edf6c606d2f3bf8a074476e6a.pdf https://purl.fdlp.gov/GPO/gpo98200
001116565,140113s1973\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)868033726, 0247-A (online), C 13.44:132," A compilation and evaluation of mechanical, thermal, and electrical properties of selected polymers / ", NBS monograph ; 132 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-2eb827b1cfff62031b51f73a93a1d445/pdf/GOVPUB-C13-2eb827b1cfff62031b51f73a93a1d445.pdf https://purl.fdlp.gov/GPO/gpo96263
001116566,150227s1962\\\\dcu\\\\\ob\\\f000\0\eng\d, (OCoLC)904211277, 0247-A (online), C 13.44:41, Theory and methods of optical pyrometry , NBS monograph ; 41 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-d6e583fd9feb12d8e3ffc9028ba46601/pdf/GOVPUB-C13-d6e583fd9feb12d8e3ffc9028ba46601.pdf https://purl.fdlp.gov/GPO/gpo103483
001116567,150330s1962\\\\dcu\\\\\o\\\\f000\0\eng\d, (OCoLC)905883326, 0247-A (online), C 13.44:38, Radiation patterns in the lower ionosphere and Fresnel zones for elevated antennas over a spherical earth , NBS monograph ; 38 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-2247bbdb8914219c32ea36105c548b7d/pdf/GOVPUB-C13-2247bbdb8914219c32ea36105c548b7d.pdf https://purl.fdlp.gov/GPO/gpo95809
001116568,151019s1960\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)925472436, 0247-A (online), C 13.44:17, New description of thorium spectra / , NBS monograph ; 17 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-170d515b7a084af02f0b7f69686864c8/pdf/GOVPUB-C13-170d515b7a084af02f0b7f69686864c8.pdf https://purl.fdlp.gov/GPO/gpo95408
001116569,151225s1961\\\\dcuab\\\ob\\\\000\0\eng\d, (OCoLC)933447243, 0247-A (online), C 13.44:33, An experimental study of phase variations in line-of-sight microwave transmissions , NBS monograph ; 33 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-38cf663abb029d2fe00ab852c20018ed/pdf/GOVPUB-C13-38cf663abb029d2fe00ab852c20018ed.pdf https://purl.fdlp.gov/GPO/gpo96912
001116570,160424s1979\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)947720810, 0247-A (online), C 13.44:163, Measurement assurance for gage blocks / , NBS monograph ; 163 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-5ea31d36e2fc143ed0b839ada2dd5dbf/pdf/GOVPUB-C13-5ea31d36e2fc143ed0b839ada2dd5dbf.pdf https://purl.fdlp.gov/GPO/gpo98520
001116571,160621s1961\\\\dcua\\\\o\\\\f000\0\eng\d, (OCoLC)952005218, 0247-A (online), C 13.44:36, Effect of mortar properties on strength of masonry. , NBS monograph ; 36 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-573a91df7a84ef2a50b72dd27067a296/pdf/GOVPUB-C13-573a91df7a84ef2a50b72dd27067a296.pdf https://purl.fdlp.gov/GPO/gpo98071
001116572,160704s1978\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)952976880, 0247-A (online), C 13.44:161, The Nicrosil versus nisil thermocouple :  properties and thermoelectric reference data /, NBS monograph ; 161 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-ecbde1d5a5a793715379208011cc0c26/pdf/GOVPUB-C13-ecbde1d5a5a793715379208011cc0c26.pdf https://purl.fdlp.gov/GPO/gpo104658
001116573,160704s1976\\\\dcu\\\\\ob\\\f000\0\eng\d, (OCoLC)952977138, 0247-A (online), C 13.44:154, The dynamics of fields of higher spin / , NBS monograph ; 154 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-a56c384e38c3dcd5c07619d3e309d26d/pdf/GOVPUB-C13-a56c384e38c3dcd5c07619d3e309d26d.pdf https://purl.fdlp.gov/GPO/gpo101459
001116574,160704s1977\\\\dcua\\\\ob\\\\001\0\eng\d, (OCoLC)952977139, 0247-A (online), C 13.44:158, Corrosion and protection of steel piles in a natural seawater environment / , NBS monograph ; 158 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-eb1eb3fe226d3e0b2be532df8478222a/pdf/GOVPUB-C13-eb1eb3fe226d3e0b2be532df8478222a.pdf https://purl.fdlp.gov/GPO/gpo104580
001116575,160704s1979\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)952977182, 0247-A (online), C 13.44:164, Electromagnetic boundary-value problems based upon a modification of residue calculus and function theoretic techniques / , NBS monograph ; 164 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-95baa3b1eaeb6b6cafabc108ad4f2807/pdf/GOVPUB-C13-95baa3b1eaeb6b6cafabc108ad4f2807.pdf https://purl.fdlp.gov/GPO/gpo100851
001116576,160901s1971\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)957642293, 0247-A (online), C 13.44:121, The Effect of time ordering on the Lyman [alpha] profile , NBS monograph ; 121 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-46173cb6617b7d65d412a8897ecee301/pdf/GOVPUB-C13-46173cb6617b7d65d412a8897ecee301.pdf https://purl.fdlp.gov/GPO/gpo97289
001116577,161016s1965\\\\dcua\\\\ob\\\\000\0\eng\d, (OCoLC)960810879, 0247-A (online), C 13.44:95, A table of radiation characteristics for uniformly spaced optimum endfire arrays with equal sidelobes , NBS monograph ; 95 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-a68d51d6f48eddcfe5b6ee9e8e32b95e/pdf/GOVPUB-C13-a68d51d6f48eddcfe5b6ee9e8e32b95e.pdf https://purl.fdlp.gov/GPO/gpo101504
001116578,161105s1962\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)962446231, 0247-A (online), C 13.44:55, NBS viscometer calibrating liquids and capillary tube viscometers , NBS monograph ; 55 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-9c410097134cf5380345931975d2d620/pdf/GOVPUB-C13-9c410097134cf5380345931975d2d620.pdf https://purl.fdlp.gov/GPO/gpo101097
001116579,161213s1962\\\\dcua\\\\ob\\\f000\0\eng\d, (OCoLC)965932477, 0247-A (online), C 13.44:58, Corrosion of steel pilings in soils / , NBS monograph ; 58 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-d79430dec451062e377da8f04d4ce2bf/pdf/GOVPUB-C13-d79430dec451062e377da8f04d4ce2bf.pdf https://purl.fdlp.gov/GPO/gpo103517
001116580,170331s1968\\\\dcua\\\\ob\\\\000\0\eng\d, (OCoLC)980600622, 0247-A (online), C 13.44:109, Investigations of the exploding wire process as a source for high temperature studies , NBS monograph ; 109 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-1bde7fa766804459708d3dd74867d8bb/pdf/GOVPUB-C13-1bde7fa766804459708d3dd74867d8bb.pdf https://purl.fdlp.gov/GPO/gpo95524
001116581,170504s1962\\\\dcu\\\\\obc\\\000\0\eng\d, (OCoLC)985611931, 0247-A (online), C 13.44:57," Publications received in the Library of the National Bureau of Standards, July 1962 ", NBS monograph ; 57 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-96f5b1de469ee87d5680097a7d058044/pdf/GOVPUB-C13-96f5b1de469ee87d5680097a7d058044.pdf https://purl.fdlp.gov/GPO/gpo100912
001116582,180113s1976\\\\dcua\\\\ob\\\\000\0\eng\d, (OCoLC)1019543027, 0247-A (online), C 13.44:150, Liquid-in-glass thermometry / , NBS monograph ; 150 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-9ed7084353e9bf5739613f640700ea26/pdf/GOVPUB-C13-9ed7084353e9bf5739613f640700ea26.pdf https://purl.fdlp.gov/GPO/gpo101181
001116583,180112s1967\\\\dcua\\\\o\\\\\000\0\eng\d, (OCoLC)1019549039, 0247-A (online), C 13.44:103, Realistic uncertainties and the mass measurement process :  an illustrated review /, NBS monograph ; 103 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-d4a0f4e40bbd90d24adb9c687b989492/pdf/GOVPUB-C13-d4a0f4e40bbd90d24adb9c687b989492.pdf https://purl.fdlp.gov/GPO/gpo103386
001116584,180628s1962\\\\dcua\\\\oab\\\000\0\eng\d, (OCoLC)1042221399, 0247-A (online), C 13.44:52, Annotated bibliography on soft X-ray spectroscopy , NBS monograph ; 52 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-e678e229f6a3b9755a26039662027ea6/pdf/GOVPUB-C13-e678e229f6a3b9755a26039662027ea6.pdf https://purl.fdlp.gov/GPO/gpo104414
001116585,101110s1967\\\\dcua\\\\ob\\\\000\0\eng\d, (OCoLC)680314072, 0247-A (online), C 13.44:102, Effects of finite lattice heat capacity on spin lattice relaxation  theory and numerical analysis., NBS monograph ; 102 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-a6eabda4cdad8f901c1f781ba43b44be/pdf/GOVPUB-C13-a6eabda4cdad8f901c1f781ba43b44be.pdf https://purl.fdlp.gov/GPO/gpo101518
001116586,101110s1970\\\\dcu\\\\\ob\\\\000\0\eng\d, (OCoLC)680496429, 0247-A (online), C 13.44:115, The calculation of rotational energy levels and rotational line intensities in diatomic molecules , NBS monograph ; 115 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-6bfa5510a16f6e69f1d9b203b5ab2f36/pdf/GOVPUB-C13-6bfa5510a16f6e69f1d9b203b5ab2f36.pdf https://purl.fdlp.gov/GPO/gpo99019
001116587,110419s1965\\\\dcua\\\\ob\\\\000\0\eng\d, (OCoLC)713418406, 0247-A (online), C 13.44:94, Thermodynamic and related properties of parahydrogen from the triple point to 100 K at pressures to 340 atmospheres , NBS monograph ; 94 , https://www.govinfo.gov/content/pkg/GOVPUB-C13-effda63a8edd3aa34174980ddf0362e7/pdf/GOVPUB-C13-effda63a8edd3aa34174980ddf0362e7.pdf https://purl.fdlp.gov/GPO/gpo104791
