001,008,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
001076364,161006s1955\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)959983034,, C 13.38:4449, Analysis of mercury lamps and filter combinations for use as aviation-green lights / , NBS report ; 4449 , https://dx.doi.org/10.6028/NBS.RPT.4449 https://www.govinfo.gov/content/pkg/GOVPUB-C13-093523b5dce5205b82334142df226168/pdf/GOVPUB-C13-093523b5dce5205b82334142df226168.pdf https://purl.fdlp.gov/GPO/gpo94664
001076365,160829s1959\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)957470435,, C 13.38:6428," Performance tests of two cleanable impingement air filters type P-5 :  manufactured by Air-Maze Corporation Cleveland, Ohio /", NBS report ; 6428 , https://dx.doi.org/10.6028/NBS.RPT.6428 https://www.govinfo.gov/content/pkg/GOVPUB-C13-094330cd6cc4afc20ca322557f14eda2/pdf/GOVPUB-C13-094330cd6cc4afc20ca322557f14eda2.pdf https://purl.fdlp.gov/GPO/gpo94769
001076366,161006s1954\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)959982979,, C 13.38:3634, Technical details of print reader demonstrator / , NBS report ; 3634 , https://dx.doi.org/10.6028/NBS.RPT.3634 https://www.govinfo.gov/content/pkg/GOVPUB-C13-094f2df93b93d782f0bdb217b95f5148/pdf/GOVPUB-C13-094f2df93b93d782f0bdb217b95f5148.pdf https://purl.fdlp.gov/GPO/gpo94770
001076367,161006s1953\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)959982844,, C 13.38:2201, On strongly continuous stochastic processes / , NBS report ; 2201 , https://dx.doi.org/10.6028/NBS.RPT.2201 https://www.govinfo.gov/content/pkg/GOVPUB-C13-09c8613b937bb31196b933a3a521ad0d/pdf/GOVPUB-C13-09c8613b937bb31196b933a3a521ad0d.pdf https://purl.fdlp.gov/GPO/gpo94783
001076368,161006s1964\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)959982595,, C 13.38:8331, A study of the characteristics of refrigerant-pressure-actuated water regulating valves for refrigerant condensers / , NBS report ; 8331 , https://dx.doi.org/10.6028/NBS.RPT.8331 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0a0bd206e4db0f947773e0a52dd44621/pdf/GOVPUB-C13-0a0bd206e4db0f947773e0a52dd44621.pdf https://purl.fdlp.gov/GPO/gpo94790
001076369,160829s1954\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)957470252,, C 13.38:3424," Report of examination of perlite-gypsum concrete roof deck, Gentile Air Force Base, Dayton, Ohio / ", NBS report ; 3424 , https://dx.doi.org/10.6028/NBS.RPT.3424 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0a2267e81a8c17afdfb8a42673c0d62e/pdf/GOVPUB-C13-0a2267e81a8c17afdfb8a42673c0d62e.pdf https://purl.fdlp.gov/GPO/gpo94670
001076370,160829s1952\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)957470112,, C 13.38:1575," Investigation on aggregates and concretes used in rigid pavements subjected to high and fluctuating temperatures, quarterly report / ", NBS report ; 1575 , https://dx.doi.org/10.6028/NBS.RPT.1575 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0a689adb7522a368b3a920b7f1ac3a28/pdf/GOVPUB-C13-0a689adb7522a368b3a920b7f1ac3a28.pdf https://purl.fdlp.gov/GPO/gpo94672
001076371,161006s1953\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)959982863,, C 13.38:2353, Tables of inverses of finite segments of the Hilbert matrix / , NBS report ; 2353 , https://dx.doi.org/10.6028/NBS.RPT.2353 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0aff8ffb3645cbacfc18fe8af055fdf4/pdf/GOVPUB-C13-0aff8ffb3645cbacfc18fe8af055fdf4.pdf https://purl.fdlp.gov/GPO/gpo94804
001076372,161006s1971\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)959982349,, C 13.38:10431, A search and rescue simulation model for the United States Coast Guard :  volume II - analyst level documentation /, NBS report ; 10431 , https://dx.doi.org/10.6028/NBS.RPT.10431 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0cddd94e213375af612554bc017ccc63/pdf/GOVPUB-C13-0cddd94e213375af612554bc017ccc63.pdf https://purl.fdlp.gov/GPO/gpo94817
001076373,160829s1954\\\\mdu\\\\\ob\\\f000\0\eng\d, (OCoLC)957470089,, C 13.38:3635, Tests of refrigeration and miscellaneous equipment / , NBS report ; 3635 , https://dx.doi.org/10.6028/NBS.RPT.3635 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0d217c26c2ce752726552c32df8ad22e/pdf/GOVPUB-C13-0d217c26c2ce752726552c32df8ad22e.pdf https://purl.fdlp.gov/GPO/gpo94819
