1,8,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
1074709,151026s2003\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926750820, 0247 (online), C 13.10:996, On the fractographic analysis of machining cracks in ground ceramics / , NIST special publication ; 996 , https://doi.org/10.6028/NIST.SP.996 https://www.govinfo.gov/content/pkg/GOVPUB-C13-23fe30815abfc61a6ac518db7adbc95a/pdf/GOVPUB-C13-23fe30815abfc61a6ac518db7adbc95a.pdf https://purl.fdlp.gov/GPO/gpo95848
1074711,151026s2003\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926750841, 0247 (online), C 13.10:1000-4, Public update on the federal building and fire safety investigation of the world Trade Center disaster / , NIST special publication ;  1000-4. , https://doi.org/10.6028/NIST.SP.1000-4 https://www.govinfo.gov/content/pkg/GOVPUB-C13-41716b6b5ee938cff4726c07f94a1f5a/pdf/GOVPUB-C13-41716b6b5ee938cff4726c07f94a1f5a.pdf https://purl.fdlp.gov/GPO/gpo97121
1074712,151026s2003\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926750885, 0247 (online), C 13.10:1007, The NIST 3 megawatt quantitative heat release rate facility / , NIST special publication ; 1007 , https://doi.org/10.6028/NIST.SP.1007 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9c6cb455cf26a0b86938107a20e0219d/pdf/GOVPUB-C13-9c6cb455cf26a0b86938107a20e0219d.pdf https://purl.fdlp.gov/GPO/gpo101107
1074713,151026s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926750888, 0247 (online), C 13.10:1012, An approach to the metrologically sound traceable assessment of the chemical purity of organic reference materials / , NIST special publication ; 1012 , https://doi.org/10.6028/NIST.SP.1012 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4deb8161f847bd340393baf9afc71507/pdf/GOVPUB-C13-4deb8161f847bd340393baf9afc71507.pdf https://purl.fdlp.gov/GPO/gpo97731
1074714,151026s2005\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926750912, 0247 (online), C 13.10:1033, NIST Physics Laboratory / , NIST special publication ; 1033 , https://doi.org/10.6028/NIST.SP.1033 https://www.govinfo.gov/content/pkg/GOVPUB-C13-16b10b79f2378dc97ccd8565e10d92ce/pdf/GOVPUB-C13-16b10b79f2378dc97ccd8565e10d92ce.pdf https://purl.fdlp.gov/GPO/gpo95312
1074716,151026s2007\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926750916, 0247 (online), C 13.10:1043, Workshop on reliability issues in nanomaterials / , NIST special publication ; 1043 , https://doi.org/10.6028/NIST.SP.1043 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b9937969e5122edbb0af1722b5b9d2b8/pdf/GOVPUB-C13-b9937969e5122edbb0af1722b5b9d2b8.pdf https://purl.fdlp.gov/GPO/gpo102270
1074717,151026s2006\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926750917, 0247 (online), C 13.10:1048, An assessment of the United States measurement system / , NIST special publication ; 1048 , https://doi.org/10.6028/NIST.SP.1048 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1f26835d18a400fb0b0ba78b1ec6d934/pdf/GOVPUB-C13-1f26835d18a400fb0b0ba78b1ec6d934.pdf https://purl.fdlp.gov/GPO/gpo95741
1074718,151026s2006\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926750907, 0247 (online), C 13.10:1052, Accomplishments in nanotechnology / , NIST special publication ; 1052 , https://doi.org/10.6028/NIST.SP.1052 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4a4a4764da9684f08ff5bd3205e8cbc9/pdf/GOVPUB-C13-4a4a4764da9684f08ff5bd3205e8cbc9.pdf https://purl.fdlp.gov/GPO/gpo97591
1074719,151026s2006\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926750918, 0247 (online), C 13.10:1056, Bibliography of NIST nanotechnology publications 2000-2004 / , NIST special publication ; 1056 , https://doi.org/10.6028/NIST.SP.1056 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f900bfe689fd7215cceb830146f811be/pdf/GOVPUB-C13-f900bfe689fd7215cceb830146f811be.pdf https://purl.fdlp.gov/GPO/gpo105138
1074720,151026s2006\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926750933, 0247 (online), C 13.10:1059, Bibliography of NIST biosystems and health publications 2001-2005 / , NIST special publication ; 1059 , https://doi.org/10.6028/NIST.SP.1059 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c7ab716328f4cfa91846f86675028a7a/pdf/GOVPUB-C13-c7ab716328f4cfa91846f86675028a7a.pdf https://purl.fdlp.gov/GPO/gpo102872
1074722,151026s2007\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926750936, 0247 (online), C 13.10:1068, Ferdinand Rudolph Hassler (1770-1843) / , NIST special publication ; 1068 , https://doi.org/10.6028/NIST.SP.1068 https://www.govinfo.gov/content/pkg/GOVPUB-C13-205178772c3ec101c76282e5b214d28e/pdf/GOVPUB-C13-205178772c3ec101c76282e5b214d28e.pdf https://purl.fdlp.gov/GPO/gpo95639
1074724,151026s2008\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926750955, 0247 (online), C 13.10:1075, Physics Laboratory / , NIST special publication ; 1075 , https://doi.org/10.6028/NIST.SP.1075 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1f14069a49b6b1e0eb0e594a01115779/pdf/GOVPUB-C13-1f14069a49b6b1e0eb0e594a01115779.pdf https://purl.fdlp.gov/GPO/gpo95610
1074725,151026s2008\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926750958, 0247 (online), C 13.10:1089, NCNR accomplishments and opportunities 2008 / , NIST special publication ; 1089 , https://doi.org/10.6028/NIST.SP.1089 https://www.govinfo.gov/content/pkg/GOVPUB-C13-058c5737c8991fc15657176768baf3a6/pdf/GOVPUB-C13-058c5737c8991fc15657176768baf3a6.pdf https://purl.fdlp.gov/GPO/gpo94609
1074726,151026s2009\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926750968, 0247 (online), C 13.10:1093, Mass notification messages / , NIST special publication ; 1093 , https://doi.org/10.6028/NIST.SP.1093 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d42dbc682b960972d016050af3c6c4a0/pdf/GOVPUB-C13-d42dbc682b960972d016050af3c6c4a0.pdf https://purl.fdlp.gov/GPO/gpo103369
1074727,151026s2009\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926750970, 0247 (online), C 13.10:1102, Fire facts / , NIST special publication ; 1102 , https://doi.org/10.6028/NIST.SP.1102 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1eef1a2c0c184c5b095b5247c820c20d/pdf/GOVPUB-C13-1eef1a2c0c184c5b095b5247c820c20d.pdf https://purl.fdlp.gov/GPO/gpo95608
1075630,151030s2004\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169819, 0247 (online), C 13.10:250-64, Calibration service for low-level pulsed-laser radiometers at 1.06 [mu]m :  pulse energy and peak power /, NIST special publication ;  250-64. , https://doi.org/10.6028/NIST.SP.250-64 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7c64e770efaa0022280fa849ff747b91/pdf/GOVPUB-C13-7c64e770efaa0022280fa849ff747b91.pdf https://purl.fdlp.gov/GPO/gpo99690
1075639,151030s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169698, 0247 (online), C 13.10:400-81, Automatic determination of the interstitial oxygen content of silicon wafers polished on both sides / , NIST special publication ;  400-81. , https://doi.org/10.6028/NIST.SP.400-81 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f13459a98a436bc16d5c31ff972e60b3/pdf/GOVPUB-C13-f13459a98a436bc16d5c31ff972e60b3.pdf https://purl.fdlp.gov/GPO/gpo104837
1075640,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169699, 0247 (online), C 13.10:400-82, Database for and statistical analysisof the interlaboratory determination of the conversion coefficient for the measurement of the interstitial oxygen content of silicon by infrared absorption / , NIST special publication ;  400-82. , https://doi.org/10.6028/NIST.SP.400-82 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c3ecafcfc0f55a39f8e5eb31ad4cfdac/pdf/GOVPUB-C13-c3ecafcfc0f55a39f8e5eb31ad4cfdac.pdf https://purl.fdlp.gov/GPO/gpo102714
1075641,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169700, 0247 (online), C 13.10:400-83," A software program for aiding the analysis of ellipsometric measurements, simple methods / ", NIST special publication ;  400-83. , https://doi.org/10.6028/NIST.SP.400-83 https://www.govinfo.gov/content/pkg/GOVPUB-C13-566f91cf4f9bdf0f67dcff91380f88cc/pdf/GOVPUB-C13-566f91cf4f9bdf0f67dcff91380f88cc.pdf https://purl.fdlp.gov/GPO/gpo98052
1075642,151030s1990\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169862, 0247 (online), C 13.10:400-84," A software program for aiding the analysis of ellipsometric measurements, simple spectroscopic models / ", NIST special publication ;  400-84. , https://doi.org/10.6028/NIST.SP.400-84 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7aaa7c5243b697bf479b7b448b16eee0/pdf/GOVPUB-C13-7aaa7c5243b697bf479b7b448b16eee0.pdf https://purl.fdlp.gov/GPO/gpo99620
1075643,151030s1990\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169863, 0247 (online), C 13.10:400-85, EPROP :  an interactive FORTRAN program for computing selected electronic properties of gallium arsenide and silicon /, NIST special publication ;  400-85. , https://doi.org/10.6028/NIST.SP.400-85 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ae554ffc5a16b60c1ca5dfa5141fee81/pdf/GOVPUB-C13-ae554ffc5a16b60c1ca5dfa5141fee81.pdf https://purl.fdlp.gov/GPO/gpo101811
1075644,151030s1990\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169864, 0247 (online), C 13.10:400-86, Thermal resistance measurements / , NIST special publication ;  400-86. , https://doi.org/10.6028/NIST.SP.400-86 https://www.govinfo.gov/content/pkg/GOVPUB-C13-151f1accc814caf08b5147c0c0ae3c60/pdf/GOVPUB-C13-151f1accc814caf08b5147c0c0ae3c60.pdf https://purl.fdlp.gov/GPO/gpo95163
1075645,151030s1990\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169865, 0247 (online), C 13.10:400-87, A programmable reverse-bias safe operating area transistor testor / , NIST special publication ;  400-87. , https://doi.org/10.6028/NIST.SP.400-87 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b79d1cbfa60f51e90d0506a913eba044/pdf/GOVPUB-C13-b79d1cbfa60f51e90d0506a913eba044.pdf https://purl.fdlp.gov/GPO/gpo102195
1075646,151030s1992\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169866, 0247 (online), C 13.10:400-88, INSTANT - IGBT network simulation and transient Analysis tool / , NIST special publication ;  400-88. , https://doi.org/10.6028/NIST.SP.400-88 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1447349f303a82c3177e0268f00d8ec0/pdf/GOVPUB-C13-1447349f303a82c3177e0268f00d8ec0.pdf https://purl.fdlp.gov/GPO/gpo95149
1075647,151030s1992\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169717, 0247 (online), C 13.10:400-89, Version 2.0 of the TXYZ thermal analysis program / , NIST special publication ;  400-89. , https://doi.org/10.6028/NIST.SP.400-89 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a27d2912b20a55d4b77c4c59e547aa0c/pdf/GOVPUB-C13-a27d2912b20a55d4b77c4c59e547aa0c.pdf https://purl.fdlp.gov/GPO/gpo101333
1075648,151030s1992\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169718, 0247 (online), C 13.10:400-90," Evaluating a chip, wafer, or lot using SUXES, SPICE, and STAT2 / ", NIST special publication ;  400-90. , https://doi.org/10.6028/NIST.SP.400-90 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8ddcc41ae9d569799a7861144d55e749/pdf/GOVPUB-C13-8ddcc41ae9d569799a7861144d55e749.pdf https://purl.fdlp.gov/GPO/gpo100528
1075649,151030s1993\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169719, 0247 (online), C 13.10:400-91," A collection of computer programs for two-probe resistance (spreading resistance) and four-probe resistance calculations, RESPAC / ", NIST special publication ;  400-91. , https://doi.org/10.6028/NIST.SP.400-91 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d26d89dadb16c7d18d63423fd850987b/pdf/GOVPUB-C13-d26d89dadb16c7d18d63423fd850987b.pdf https://purl.fdlp.gov/GPO/gpo103294
1075650,151030s1993\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169867, 0247 (online), C 13.10:400-92, Evolution of silicon materials characterization / , NIST special publication ;  400-92. , https://doi.org/10.6028/NIST.SP.400-92 https://www.govinfo.gov/content/pkg/GOVPUB-C13-abd9d289cc7e0875113fda481f20fea5/pdf/GOVPUB-C13-abd9d289cc7e0875113fda481f20fea5.pdf https://purl.fdlp.gov/GPO/gpo101708
1075651,151030s1994\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169868, 0247 (online), C 13.10:400-93, Design and testing guides for the CMOS and lateral bipolar-on-SOI test library / , NIST special publication ;  400-93. , https://doi.org/10.6028/NIST.SP.400-93 https://www.govinfo.gov/content/pkg/GOVPUB-C13-093f24b0267f21954a4392b389ef8aa5/pdf/GOVPUB-C13-093f24b0267f21954a4392b389ef8aa5.pdf https://purl.fdlp.gov/GPO/gpo94768
1075652,151030s1994\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169869, 0247 (online), C 13.10:400-94," Improved characterization and evaluation measurements for HgCdTe detector materials, processes, and devices used on the GOES and TIROS satelites / ", NIST special publication ;  400-94. , https://doi.org/10.6028/NIST.SP.400-94 https://www.govinfo.gov/content/pkg/GOVPUB-C13-54c7615e0c52d4922bd0e01bbabd51e8/pdf/GOVPUB-C13-54c7615e0c52d4922bd0e01bbabd51e8.pdf https://purl.fdlp.gov/GPO/gpo97991
1075653,151030s1994\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169609, 0247 (online), C 13.10:400-95, User's manual for the program MONSEL-1 / , NIST special publication ;  400-95. , https://doi.org/10.6028/NIST.SP.400-95 https://www.govinfo.gov/content/pkg/GOVPUB-C13-29d43cba682dfc4ad2dca0ede28b2fd2/pdf/GOVPUB-C13-29d43cba682dfc4ad2dca0ede28b2fd2.pdf https://purl.fdlp.gov/GPO/gpo96132
1075654,151030s1995\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169876, 0247 (online), C 13.10:400-96, HOTPAC / , NIST special publication ;  400-96. , https://doi.org/10.6028/NIST.SP.400-96 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c8a1c86f69a7e45a33c02e56daa3b004/pdf/GOVPUB-C13-c8a1c86f69a7e45a33c02e56daa3b004.pdf https://purl.fdlp.gov/GPO/gpo102915
1075655,151030s1995\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169877, 0247 (online), C 13.10:400-97, Test structure implementation document / , NIST special publication ;  400-97. , https://doi.org/10.6028/NIST.SP.400-97 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1af22a1bfa27ea857246944aef1e2c92/pdf/GOVPUB-C13-1af22a1bfa27ea857246944aef1e2c92.pdf https://purl.fdlp.gov/GPO/gpo95509
1075656,151030s1995\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169878, 0247 (online), C 13.10:400-98," Survey of optical characterization methods for materials, processing, and manufacturing in the semiconductor industry / ", NIST special publication ;  400-98. , https://doi.org/10.6028/NIST.SP.400-98 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a7a79a01e42cf22ce5ff8c63bd719f09/pdf/GOVPUB-C13-a7a79a01e42cf22ce5ff8c63bd719f09.pdf https://purl.fdlp.gov/GPO/gpo101552
1075657,151030s1997\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169879, 0247 (online), C 13.10:400-99, Semiconductor measurement technology :  the results of an interlaboratory study of ellipsometric measurements of thin film silicon dioxide on silicon /, NIST special publication ;  400-99. , https://doi.org/10.6028/NIST.SP.400-99 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7c41f838eac8f197249a5b6405317d3a/pdf/GOVPUB-C13-7c41f838eac8f197249a5b6405317d3a.pdf https://purl.fdlp.gov/GPO/gpo99681
1075658,151030s1998\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169880, 0247 (online), C 13.10:400-100, Thin film reference materials development / , NIST special publication ;  400-100. , https://doi.org/10.6028/NIST.SP.400-100 https://www.govinfo.gov/content/pkg/GOVPUB-C13-973a127f89f8fa375dc7a1b95a014e73/pdf/GOVPUB-C13-973a127f89f8fa375dc7a1b95a014e73.pdf https://purl.fdlp.gov/GPO/gpo100921
1075659,151030s2001\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169870, 0247 (online), C 13.10:400-101, Workshop on mass flow measurement and control for the semiconductor industry / , NIST special publication ;  400-101. , https://doi.org/10.6028/NIST.SP.400-101 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8c4c29a3b18166d326b052eec1974771/pdf/GOVPUB-C13-8c4c29a3b18166d326b052eec1974771.pdf https://purl.fdlp.gov/GPO/gpo100471
1075660,151030s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169871, 0247 (online), C 13.10:500-157, Smart card technology / , NIST special publication ;  500-157. , https://doi.org/10.6028/NIST.SP.500-157 https://www.govinfo.gov/content/pkg/GOVPUB-C13-59343aa4012ee4d0bac8f208793492c5/pdf/GOVPUB-C13-59343aa4012ee4d0bac8f208793492c5.pdf https://purl.fdlp.gov/GPO/gpo98151
1075661,151030s1988\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169872, 0247 (online), C 13.10:500-159, Data administration :  management and practice /, NIST special publication ;  500-159. , https://doi.org/10.6028/NIST.SP.500-159 https://www.govinfo.gov/content/pkg/GOVPUB-C13-33df09163cc658cb314ef3c3a076b62e/pdf/GOVPUB-C13-33df09163cc658cb314ef3c3a076b62e.pdf https://purl.fdlp.gov/GPO/gpo96562
1075662,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169873, 0247 (online), C 13.10:500-160, Report of the invitational workshop on integrity policy in computer information systems (WIPCIS) / , NIST special publication ;  500-160. , https://doi.org/10.6028/NIST.SP.500-160 https://www.govinfo.gov/content/pkg/GOVPUB-C13-53cea27893e32c65e9a4284a461829a4/pdf/GOVPUB-C13-53cea27893e32c65e9a4284a461829a4.pdf https://purl.fdlp.gov/GPO/gpo98256
1075663,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169874, 0247 (online), C 13.10:500-161, Software configuration management / , NIST special publication ;  500-161. , https://doi.org/10.6028/NIST.SP.500-161 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9174546ee59a881621014fd2b37e93a8/pdf/GOVPUB-C13-9174546ee59a881621014fd2b37e93a8.pdf https://purl.fdlp.gov/GPO/gpo100674
1075664,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169875, 0247 (online), C 13.10:500-162," Stable implementation agreements for open systems interconnection protocols Version 2 Edition 1, December 1988 / ", NIST special publication ;  500-162. , https://doi.org/10.6028/NIST.SP.500-162 https://www.govinfo.gov/content/pkg/GOVPUB-C13-76b6a3c38aaf1d1ebf0b185cb109b53b/pdf/GOVPUB-C13-76b6a3c38aaf1d1ebf0b185cb109b53b.pdf https://purl.fdlp.gov/GPO/gpo99453
1075665,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169890, 0247 (online), C 13.10:500-163, Government open systems interconnection profile users' guide / , NIST special publication ;  500-163. , https://doi.org/10.6028/NIST.SP.500-163 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b6b00d9e64e77c46505cf3f70106615d/pdf/GOVPUB-C13-b6b00d9e64e77c46505cf3f70106615d.pdf https://purl.fdlp.gov/GPO/gpo102159
1075666,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169891, 0247 (online), C 13.10:500-164, Electronic publishing / , NIST special publication ;  500-164. , https://doi.org/10.6028/NIST.SP.500-164 https://www.govinfo.gov/content/pkg/GOVPUB-C13-daafab2051176f96d7f61ccf992c0dd5/pdf/GOVPUB-C13-daafab2051176f96d7f61ccf992c0dd5.pdf https://purl.fdlp.gov/GPO/gpo103859
1075667,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169892, 0247 (online), C 13.10:500-165, Software verification and validation / , NIST special publication ;  500-165. , https://doi.org/10.6028/NIST.SP.500-165 https://www.govinfo.gov/content/pkg/GOVPUB-C13-eb032eca81be246ff48b064f71b62618/pdf/GOVPUB-C13-eb032eca81be246ff48b064f71b62618.pdf https://purl.fdlp.gov/GPO/gpo104576
1075669,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169894, 0247 (online), C 13.10:500-167, Information management directions / , NIST special publication ;  500-167. , https://doi.org/10.6028/NIST.SP.500-167 https://www.govinfo.gov/content/pkg/GOVPUB-C13-31aacd869abbfda6366cca9f4cd08209/pdf/GOVPUB-C13-31aacd869abbfda6366cca9f4cd08209.pdf https://purl.fdlp.gov/GPO/gpo96801
1075670,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169895, 0247 (online), C 13.10:500-168, Report of the invitational workshop on data integrity / , NIST special publication ;  500-168. , https://doi.org/10.6028/NIST.SP.500-168 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2b42bde064acaedc3dcad07626d3917f/pdf/GOVPUB-C13-2b42bde064acaedc3dcad07626d3917f.pdf https://purl.fdlp.gov/GPO/gpo96164
1075671,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169746, 0247 (online), C 13.10:500-169, Executive guide to the protection of information resources / , NIST special publication ;  500-169. , https://doi.org/10.6028/NIST.SP.500-169 https://www.govinfo.gov/content/pkg/GOVPUB-C13-7b0762eb1a7fa4a6da0caaac288e73cb/pdf/GOVPUB-C13-7b0762eb1a7fa4a6da0caaac288e73cb.pdf https://purl.fdlp.gov/GPO/gpo100148
1075672,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169502, 0247 (online), C 13.10:500-170, Management guide to the protection of information resources / , NIST special publication ;  500-170. , https://doi.org/10.6028/NIST.SP.500-170 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b1e9a6977220cc0bebb236da7ee0a27e/pdf/GOVPUB-C13-b1e9a6977220cc0bebb236da7ee0a27e.pdf https://purl.fdlp.gov/GPO/gpo101955
1075673,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169503, 0247 (online), C 13.10:500-171, Computer user's guide to the protection of informtion resources / , NIST special publication ;  500-171. , https://doi.org/10.6028/NIST.SP.500-171 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e62e021565003f9794569cd6d0781009/pdf/GOVPUB-C13-e62e021565003f9794569cd6d0781009.pdf https://purl.fdlp.gov/GPO/gpo104398
1075674,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169504, 0247 (online), C 13.10:500-172, Computer security training guidelines / , NIST special publication ;  500-172. , https://doi.org/10.6028/NIST.SP.500-172 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0f877c528ca53c0ff3f4b5d568b777bc/pdf/GOVPUB-C13-0f877c528ca53c0ff3f4b5d568b777bc.pdf https://purl.fdlp.gov/GPO/gpo95043
1075675,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169897, 0247 (online), C 13.10:500-173, Guide to data administration / , NIST special publication ;  500-173. , https://doi.org/10.6028/NIST.SP.500-173 https://www.govinfo.gov/content/pkg/GOVPUB-C13-79803afce358e04353f05ed94bbbc813/pdf/GOVPUB-C13-79803afce358e04353f05ed94bbbc813.pdf https://purl.fdlp.gov/GPO/gpo99576
1075676,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169898, 0247 (online), C 13.10:500-174, Guide for selecting automated risk analysis tools / , NIST special publication ;  500-174. , https://doi.org/10.6028/NIST.SP.500-174 https://www.govinfo.gov/content/pkg/GOVPUB-C13-35f06c0c21bb25c051ae090b71f6024e/pdf/GOVPUB-C13-35f06c0c21bb25c051ae090b71f6024e.pdf https://purl.fdlp.gov/GPO/gpo96869
1075677,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169899, 0247 (online), C 13.10:500-175, Management of networks based on open systems interconnectiion (OSI) standards / , NIST special publication ;  500-175. , https://doi.org/10.6028/NIST.SP.500-175 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1c90288e29849f83be1bbaba1dfc1e80/pdf/GOVPUB-C13-1c90288e29849f83be1bbaba1dfc1e80.pdf https://purl.fdlp.gov/GPO/gpo95686
1075678,151030s1989\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169900, 0247 (online), C 13.10:500-176, Introduction to heterogeneous computing environments / , NIST special publication ;  500-176. , https://doi.org/10.6028/NIST.SP.500-176 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d8c9530b1da076b1e6616179b8081677/pdf/GOVPUB-C13-d8c9530b1da076b1e6616179b8081677.pdf https://purl.fdlp.gov/GPO/gpo103782
1075680,151030s1990\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169902, 0247 (online), C 13.10:500-178," Proceedings of the hypertext standardization workshop January 16-18, 1990 National Institute of Standards and Technology / ", NIST special publication ;  500-178. , https://doi.org/10.6028/NIST.SP.500-178 https://www.govinfo.gov/content/pkg/GOVPUB-C13-2579065ce5b773a8f393dce9f7e81ed8/pdf/GOVPUB-C13-2579065ce5b773a8f393dce9f7e81ed8.pdf https://purl.fdlp.gov/GPO/gpo95875
1075681,151030s1990\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169747, 0247 (online), C 13.10:500-179, Object database management systems / , NIST special publication ;  500-179. , https://doi.org/10.6028/NIST.SP.500-179 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c07e92e90356c95a30808e6c68bce72b/pdf/GOVPUB-C13-c07e92e90356c95a30808e6c68bce72b.pdf https://purl.fdlp.gov/GPO/gpo102554
1075682,151030s1990\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169903, 0247 (online), C 13.10:500-180, Guide to software acceptance / , NIST special publication ;  500-180. , https://doi.org/10.6028/NIST.SP.500-180 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b63e7fe4476fe8ff5844282f66f25a8a/pdf/GOVPUB-C13-b63e7fe4476fe8ff5844282f66f25a8a.pdf https://purl.fdlp.gov/GPO/gpo102134
1075683,151030s1990\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)927169911, 0247 (online), C 13.10:500-181, PHIGS validation tests (Version 1.0) / , NIST special publication ;  500-181. , https://doi.org/10.6028/NIST.SP.500-181 https://www.govinfo.gov/content/pkg/GOVPUB-C13-754d58e224eaa3222ed5ab663fe093d3/pdf/GOVPUB-C13-754d58e224eaa3222ed5ab663fe093d3.pdf https://purl.fdlp.gov/GPO/gpo99389
