001,008,035 $a,074 $a,086 $a,245 $a$b,830 $a$v,856 40 $u
001075166,151026s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742268, 0247 (online), C 13.10:605," Standards Committee Activities of the National Bureau of Standards, 1980 highlights / ", NBS special publication ; 605 , https://doi.org/10.6028/NBS.SP.605 https://www.govinfo.gov/content/pkg/GOVPUB-C13-98feb096abdda7c9d36bfe5ec9acc3f7/pdf/GOVPUB-C13-98feb096abdda7c9d36bfe5ec9acc3f7.pdf https://purl.fdlp.gov/GPO/gpo100984
001075167,151026s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926744854, 0247 (online), C 13.10:606, Criteria for the installation of energy conservation measures / , NBS special publication ; 606 , https://doi.org/10.6028/NBS.SP.606 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1492ea3d65cb29c396bb44357450680e/pdf/GOVPUB-C13-1492ea3d65cb29c396bb44357450680e.pdf https://purl.fdlp.gov/GPO/gpo95155
001075169,151026s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742274, 0247 (online), C 13.10:608, Research and innovation in the building regulatory process / , NBS special publication ; 608 , https://doi.org/10.6028/NBS.SP.608 https://www.govinfo.gov/content/pkg/GOVPUB-C13-5242c5d4ea2c59b6b61a3ac057e1480b/pdf/GOVPUB-C13-5242c5d4ea2c59b6b61a3ac057e1480b.pdf https://purl.fdlp.gov/GPO/gpo98245
001075171,151026s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742285, 0247 (online), C 13.10:610," Telecommunication technologies, networking and libraries / ", NBS special publication ; 610 , https://doi.org/10.6028/NBS.SP.610 https://www.govinfo.gov/content/pkg/GOVPUB-C13-b002c598ab1bd714a0699f4c2c880c9d/pdf/GOVPUB-C13-b002c598ab1bd714a0699f4c2c880c9d.pdf https://purl.fdlp.gov/GPO/gpo101888
001075173,151026s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742201, 0247 (online), C 13.10:612, Standard Reference Data publications 1964-1980 / , NBS special publication ; 612 , https://doi.org/10.6028/NBS.SP.612 https://www.govinfo.gov/content/pkg/GOVPUB-C13-afd8da14826f068e76dd3e52b7e394ca/pdf/GOVPUB-C13-afd8da14826f068e76dd3e52b7e394ca.pdf https://purl.fdlp.gov/GPO/gpo101879
001075174,151026s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742202, 0247 (online), C 13.10:613, Requirements for an effective national nonionizing radiation measurement system / , NBS special publication ; 613 , https://doi.org/10.6028/NBS.SP.613 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4037395a36423720fa88b1c5f1273f93/pdf/GOVPUB-C13-4037395a36423720fa88b1c5f1273f93.pdf https://purl.fdlp.gov/GPO/gpo97405
001075176,151026s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742331, 0247 (online), C 13.10:615," Sensor handbook for automatic test, monitoring, diagnostic, and control systems applications to military vehicles and machinery / ", NBS special publication ; 615 , https://doi.org/10.6028/NBS.SP.615 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a862be42c77bb72e75f15c51b9d4a245/pdf/GOVPUB-C13-a862be42c77bb72e75f15c51b9d4a245.pdf https://purl.fdlp.gov/GPO/gpo101588
001075178,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742335, 0247 (online), C 13.10:617, Precision measurement and fundamental constants II / , NBS special publication ; 617 , https://doi.org/10.6028/NBS.SP.617 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8686467dbc6c9b37f55ceacf93b87ed1/pdf/GOVPUB-C13-8686467dbc6c9b37f55ceacf93b87ed1.pdf https://purl.fdlp.gov/GPO/gpo100259
001075180,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742358, 0247 (online), C 13.10:619, Asbestos standards / , NBS special publication ; 619 , https://doi.org/10.6028/NBS.SP.619 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9218a148db8fce27e4c6eb7621872716/pdf/GOVPUB-C13-9218a148db8fce27e4c6eb7621872716.pdf https://purl.fdlp.gov/GPO/gpo100701
001075181,151026s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742359, 0247 (online), C 13.10:620, Laser induced damage in optical materials :  1980 /, NBS special publication ; 620 , https://doi.org/10.6028/NBS.SP.620 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d774fb357c47bcb544cdfd22faafab1f/pdf/GOVPUB-C13-d774fb357c47bcb544cdfd22faafab1f.pdf https://purl.fdlp.gov/GPO/gpo103512
001075182,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742360, 0247 (online), C 13.10:621, Failure prevention in ground transportation systems / , NBS special publication ; 621 , https://doi.org/10.6028/NBS.SP.621 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9b317e93009e9c158832d3c47dd17dab/pdf/GOVPUB-C13-9b317e93009e9c158832d3c47dd17dab.pdf https://purl.fdlp.gov/GPO/gpo103542
001075183,151026s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742366, 0247 (online), C 13.10:622," Detection, diagnosis, and prognosis / ", NBS special publication ; 622 , https://doi.org/10.6028/NBS.SP.622 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0a58388e7cb2ddafc6649f4dbd447924/pdf/GOVPUB-C13-0a58388e7cb2ddafc6649f4dbd447924.pdf https://purl.fdlp.gov/GPO/gpo94712
001075184,151026s1981\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742361, 0247 (online), C 13.10:623, Removing regulatory restraints to building rehabilitation / , NBS special publication ; 623 , https://doi.org/10.6028/NBS.SP.623 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d5b2d21bde8e0cb1523433bc2b714d91/pdf/GOVPUB-C13-d5b2d21bde8e0cb1523433bc2b714d91.pdf https://purl.fdlp.gov/GPO/gpo103433
001075185,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742368, 0247 (online), C 13.10:624," Proceedings of the national water conservation conference on publicly supplied potable water, April 14-15, 1981 / ", NBS special publication ; 624 , https://doi.org/10.6028/NBS.SP.624 https://www.govinfo.gov/content/pkg/GOVPUB-C13-84ddb3612c18858bab4ecc6707abe6f3/pdf/GOVPUB-C13-84ddb3612c18858bab4ecc6707abe6f3.pdf https://purl.fdlp.gov/GPO/gpo103541
001075188,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742422, 0247 (online), C 13.10:627, Science and technology / , NBS special publication ; 627 , https://doi.org/10.6028/NBS.SP.627 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3c97e759286b246a82522e87c3aebc13/pdf/GOVPUB-C13-3c97e759286b246a82522e87c3aebc13.pdf https://purl.fdlp.gov/GPO/gpo97359
001075189,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742088, 0247 (online), C 13.10:628, Measurement of electrical quantities in pulse power systems / , NBS special publication ; 628 , https://doi.org/10.6028/NBS.SP.628 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6fc54876ae3cb5ad69ab9d43094650f8/pdf/GOVPUB-C13-6fc54876ae3cb5ad69ab9d43094650f8.pdf https://purl.fdlp.gov/GPO/gpo99176
001075192,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742091, 0247 (online), C 13.10:631, Oil and gas supply modeling / , NBS special publication ; 631 , https://doi.org/10.6028/NBS.SP.631 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d7db293b4f3a718b56712a39c54466a4/pdf/GOVPUB-C13-d7db293b4f3a718b56712a39c54466a4.pdf https://purl.fdlp.gov/GPO/gpo103529
001075193,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742196, 0247 (online), C 13.10:632, Laboratory accreditation / , NBS special publication ; 632 , https://doi.org/10.6028/NBS.SP.632 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a309d27f22505a2557def3f32209d0b8/pdf/GOVPUB-C13-a309d27f22505a2557def3f32209d0b8.pdf https://purl.fdlp.gov/GPO/gpo101360
001075194,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742449, 0247 (online), C 13.10:633, Procedures for calibrating neutron personnel dosimeters / , NBS special publication ; 633 , https://doi.org/10.6028/NBS.SP.633 https://www.govinfo.gov/content/pkg/GOVPUB-C13-688b5be502255a1b3f7dcba41b9bba72/pdf/GOVPUB-C13-688b5be502255a1b3f7dcba41b9bba72.pdf https://purl.fdlp.gov/GPO/gpo98898
001075198,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742420, 0247 (online), C 13.10:638, Laser induced damage in optical materials :  1981 /, NBS special publication ; 638 , https://doi.org/10.6028/NBS.SP.638 https://www.govinfo.gov/content/pkg/GOVPUB-C13-aed3973cc31a68cd88e8be0c632c2b0b/pdf/GOVPUB-C13-aed3973cc31a68cd88e8be0c632c2b0b.pdf https://purl.fdlp.gov/GPO/gpo101828
001075199,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742468, 0247 (online), C 13.10:639, Fire research and safety / , NBS special publication ; 639 , https://doi.org/10.6028/NBS.SP.639 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d3c5137ad5e79cd7f932f58c64672923/pdf/GOVPUB-C13-d3c5137ad5e79cd7f932f58c64672923.pdf https://purl.fdlp.gov/GPO/gpo103358
001075200,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742457, 0247 (online), C 13.10:640, Innovation for maintenance technology improvements / , NBS special publication ; 640 , https://doi.org/10.6028/NBS.SP.640 https://www.govinfo.gov/content/pkg/GOVPUB-C13-e4d6ba925461364731d3efe8cf9ee515/pdf/GOVPUB-C13-e4d6ba925461364731d3efe8cf9ee515.pdf https://purl.fdlp.gov/GPO/gpo104334
001075201,151026s1982\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742469, 0247 (online), C 13.10:641," Technical digest - Symposium on Optical Fiber Measurements, 1982 / ", NBS special publication ; 641 , https://doi.org/10.6028/NBS.SP.641 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4d99cc709bbc0648f518c2f9c6643e49/pdf/GOVPUB-C13-4d99cc709bbc0648f518c2f9c6643e49.pdf https://purl.fdlp.gov/GPO/gpo98214
001075203,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742491, 0247 (online), C 13.10:643, National Bureau of Standards / , NBS special publication ; 643 , https://doi.org/10.6028/NBS.SP.643 https://www.govinfo.gov/content/pkg/GOVPUB-C13-fe6a2aab9a9cf67c51217ad0893c50ad/pdf/GOVPUB-C13-fe6a2aab9a9cf67c51217ad0893c50ad.pdf https://purl.fdlp.gov/GPO/gpo105368
001075205,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742505, 0247 (online), C 13.10:645, Report of the 67th National conference on Weights and Measures 1982 / , NBS special publication ; 645 , https://doi.org/10.6028/NBS.SP.645 https://www.govinfo.gov/content/pkg/GOVPUB-C13-30f0008b56fdfbff6bd2ffa14d64560c/pdf/GOVPUB-C13-30f0008b56fdfbff6bd2ffa14d64560c.pdf https://purl.fdlp.gov/GPO/gpo96454
001075206,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742506, 0247 (online), C 13.10:646, Federal laboratory directory 1982 / , NBS special publication ; 646 , https://doi.org/10.6028/NBS.SP.646 https://www.govinfo.gov/content/pkg/GOVPUB-C13-95a0efbc70e2500137833fc032a3336d/pdf/GOVPUB-C13-95a0efbc70e2500137833fc032a3336d.pdf https://purl.fdlp.gov/GPO/gpo100848
001075208,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742444, 0247 (online), C 13.10:650, Standards Committee Activities of the National Bureau of Standards - 1982 highlights / , NBS special publication ; 650 , https://doi.org/10.6028/NBS.SP.650 https://www.govinfo.gov/content/pkg/GOVPUB-C13-1b20c2d16660192055dbd6e58a59a4fa/pdf/GOVPUB-C13-1b20c2d16660192055dbd6e58a59a4fa.pdf https://purl.fdlp.gov/GPO/gpo95512
001075209,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742445, 0247 (online), C 13.10:651, Wind and seismic effects / , NBS special publication ; 651 , https://doi.org/10.6028/NBS.SP.651 https://www.govinfo.gov/content/pkg/GOVPUB-C13-5d3bfe53fa44b9d5f4b13ec4c5c47557/pdf/GOVPUB-C13-5d3bfe53fa44b9d5f4b13ec4c5c47557.pdf https://purl.fdlp.gov/GPO/gpo98453
001075212,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742451, 0247 (online), C 13.10:654, NVLAP sixth annual report and directory of accredited laboratories / , NBS special publication ; 654 , https://doi.org/10.6028/NBS.SP.654 https://www.govinfo.gov/content/pkg/GOVPUB-C13-35a6d93440fe8c3ca2a55fbeed2a0052/pdf/GOVPUB-C13-35a6d93440fe8c3ca2a55fbeed2a0052.pdf https://purl.fdlp.gov/GPO/gpo96611
001075213,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742461, 0247 (online), C 13.10:655, Ozone reactions in aqueous solutions / , NBS special publication ; 655 , https://doi.org/10.6028/NBS.SP.655 https://www.govinfo.gov/content/pkg/GOVPUB-C13-94ef96c9ec33c596bf430418076d3b40/pdf/GOVPUB-C13-94ef96c9ec33c596bf430418076d3b40.pdf https://purl.fdlp.gov/GPO/gpo100819
001075216,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742564, 0247 (online), C 13.10:658, Wind and seismic effects / , NBS special publication ; 658 , https://doi.org/10.6028/NBS.SP.658 https://www.govinfo.gov/content/pkg/GOVPUB-C13-602e013372ac66c1a8c5f5fd2d74cfc3/pdf/GOVPUB-C13-602e013372ac66c1a8c5f5fd2d74cfc3.pdf https://purl.fdlp.gov/GPO/gpo98575
001075217,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742565, 0247 (online), C 13.10:659, Low-sloped roofing research plan / , NBS special publication ; 659 , https://doi.org/10.6028/NBS.SP.659 https://www.govinfo.gov/content/pkg/GOVPUB-C13-9fc5c64f7ee4bd9c3b2aa8e64f1dea15/pdf/GOVPUB-C13-9fc5c64f7ee4bd9c3b2aa8e64f1dea15.pdf https://purl.fdlp.gov/GPO/gpo101213
001075218,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742348, 0247 (online), C 13.10:660, Measurement & analysis of productivity growth / , NBS special publication ; 660 , https://doi.org/10.6028/NBS.SP.660 https://www.govinfo.gov/content/pkg/GOVPUB-C13-673ab382d5fde9486bb75ca55708d6a8/pdf/GOVPUB-C13-673ab382d5fde9486bb75ca55708d6a8.pdf https://purl.fdlp.gov/GPO/gpo100069
001075221,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742544, 0247 (online), C 13.10:663, Report of the 68th National Conference on Weights and Measures 1983 / , NBS special publication ; 663 , https://doi.org/10.6028/NBS.SP.663 https://www.govinfo.gov/content/pkg/GOVPUB-C13-25deb47df52fd123df78666920277761/pdf/GOVPUB-C13-25deb47df52fd123df78666920277761.pdf https://purl.fdlp.gov/GPO/gpo95879
001075223,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742546, 0247 (online), C 13.10:665, Wind and seismic effects / , NBS special publication ; 665 , https://doi.org/10.6028/NBS.SP.665 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d06976e23209c12115248578dcb0664c/pdf/GOVPUB-C13-d06976e23209c12115248578dcb0664c.pdf https://purl.fdlp.gov/GPO/gpo103221
001075224,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742397, 0247 (online), C 13.10:667, DATAPLOT - introduction and overview / , NBS special publication ; 667 , https://doi.org/10.6028/NBS.SP.667 https://www.govinfo.gov/content/pkg/GOVPUB-C13-45637c57843486affd5123b9349c0d1b/pdf/GOVPUB-C13-45637c57843486affd5123b9349c0d1b.pdf https://purl.fdlp.gov/GPO/gpo97459
001075225,151026s1983\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742398, 0247 (online), C 13.10:668, Nuclear waste management program / , NBS special publication ; 668 , https://doi.org/10.6028/NBS.SP.668 https://www.govinfo.gov/content/pkg/GOVPUB-C13-d8fe398ac4f08d7e818d9b02d589b76b/pdf/GOVPUB-C13-d8fe398ac4f08d7e818d9b02d589b76b.pdf https://purl.fdlp.gov/GPO/gpo103790
001075226,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742603, 0247 (online), C 13.10:669, Laser induced damage in optical materials :  1982 /, NBS special publication ; 669 , https://doi.org/10.6028/NBS.SP.669 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4bccc505b42b2ba4e6d652f2f1df39df/pdf/GOVPUB-C13-4bccc505b42b2ba4e6d652f2f1df39df.pdf https://purl.fdlp.gov/GPO/gpo97643
001075229,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742500, 0247 (online), C 13.10:672, Experimentation and measurement. / , NBS special publication ; 672 , https://doi.org/10.6028/NBS.SP.672 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3bb3c1f68ed98dd229d872d20df33f50/pdf/GOVPUB-C13-3bb3c1f68ed98dd229d872d20df33f50.pdf https://purl.fdlp.gov/GPO/gpo97343
001075231,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742502, 0247 (online), C 13.10:674, Measurements and standards for recycled oil - IV / , NBS special publication ; 674 , https://doi.org/10.6028/NBS.SP.674 https://www.govinfo.gov/content/pkg/GOVPUB-C13-3370e60855416c53c3b9c398029143cf/pdf/GOVPUB-C13-3370e60855416c53c3b9c398029143cf.pdf https://purl.fdlp.gov/GPO/gpo96828
001075235,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742643, 0247 (online), C 13.10:679, National Bureau of Standards / , NBS special publication ; 679 , https://doi.org/10.6028/NBS.SP.679 https://www.govinfo.gov/content/pkg/GOVPUB-C13-6af43394b495e33e1a9c316e957b8f7e/pdf/GOVPUB-C13-6af43394b495e33e1a9c316e957b8f7e.pdf https://purl.fdlp.gov/GPO/gpo98981
001075237,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742473, 0247 (online), C 13.10:680-2, NBS research reports / , NBS special publication ;  680-2. , https://doi.org/10.6028/NBS.SP.680-2 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ac30548229b69d48869b8d2d4e207634/pdf/GOVPUB-C13-ac30548229b69d48869b8d2d4e207634.pdf https://purl.fdlp.gov/GPO/gpo101723
001075238,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742452, 0247 (online), C 13.10:680-3, NBS research reports / , NBS special publication ;  680-3. , https://doi.org/10.6028/NBS.SP.680-3 https://www.govinfo.gov/content/pkg/GOVPUB-C13-573a114fc6acde111627bcee9f96ba58/pdf/GOVPUB-C13-573a114fc6acde111627bcee9f96ba58.pdf https://purl.fdlp.gov/GPO/gpo98278
001075239,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742453, 0247 (online), C 13.10:680-4, NBS research reports / , NBS special publication ;  680-4. , https://doi.org/10.6028/NBS.SP.680-4 https://www.govinfo.gov/content/pkg/GOVPUB-C13-8c5054e4ad1ee716904ce309fa434f72/pdf/GOVPUB-C13-8c5054e4ad1ee716904ce309fa434f72.pdf https://purl.fdlp.gov/GPO/gpo100472
001075240,151026s1986\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742454, 0247 (online), C 13.10:680-5, NBS research reports / , NBS special publication ;  680-5. , https://doi.org/10.6028/NBS.SP.680-5 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f21a8689454fdc7f395459160f0fff37/pdf/GOVPUB-C13-f21a8689454fdc7f395459160f0fff37.pdf https://purl.fdlp.gov/GPO/gpo104870
001075241,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742455, 0247 (online), C 13.10:681, Standards activities of organizations in the United States / , NBS special publication ; 681 , https://doi.org/10.6028/NBS.SP.681 https://www.govinfo.gov/content/pkg/GOVPUB-C13-0c6f2691344fd26819296712e112dd3e/pdf/GOVPUB-C13-0c6f2691344fd26819296712e112dd3e.pdf https://purl.fdlp.gov/GPO/gpo94893
001075242,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742708, 0247 (online), C 13.10:682, Facilities of the National Bureau of Standards / , NBS special publication ; 682 , https://doi.org/10.6028/NBS.SP.682 https://www.govinfo.gov/content/pkg/GOVPUB-C13-83e7d0e1954a0fac6f4e243dee4b7137/pdf/GOVPUB-C13-83e7d0e1954a0fac6f4e243dee4b7137.pdf https://purl.fdlp.gov/GPO/gpo99975
001075243,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742648, 0247 (online), C 13.10:683," Technical digest - Symposium on Optical Fiber Measurements, 1984 / ", NBS special publication ; 683 , https://doi.org/10.6028/NBS.SP.683 https://www.govinfo.gov/content/pkg/GOVPUB-C13-4577c6c358f13c00df07a739036678c7/pdf/GOVPUB-C13-4577c6c358f13c00df07a739036678c7.pdf https://purl.fdlp.gov/GPO/gpo97460
001075244,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742656, 0247 (online), C 13.10:684, Report of the 69th National Conference on Weights and Measures / , NBS special publication ; 684 , https://doi.org/10.6028/NBS.SP.684 https://www.govinfo.gov/content/pkg/GOVPUB-C13-a41516e0689cec146a187e8cd80567ef/pdf/GOVPUB-C13-a41516e0689cec146a187e8cd80567ef.pdf https://purl.fdlp.gov/GPO/gpo101400
001075245,151026s1984\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742657, 0247 (online), C 13.10:685, Compiled thermodynamic data sources for aqueous and biochemical systems / , NBS special publication ; 685 , https://doi.org/10.6028/NBS.SP.685 https://www.govinfo.gov/content/pkg/GOVPUB-C13-870a9143edb03a77b6ee87b7187aed9a/pdf/GOVPUB-C13-870a9143edb03a77b6ee87b7187aed9a.pdf https://purl.fdlp.gov/GPO/gpo100274
001075246,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742689, 0247 (online), C 13.10:687, 1984 NAVLAP directory of accredited laboratories / , NBS special publication ; 687 , https://doi.org/10.6028/NBS.SP.687 https://www.govinfo.gov/content/pkg/GOVPUB-C13-ce5ac2c8500804fcda40c70ae7deda18/pdf/GOVPUB-C13-ce5ac2c8500804fcda40c70ae7deda18.pdf https://purl.fdlp.gov/GPO/gpo103144
001075247,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742690, 0247 (online), C 13.10:688, Laser induced damage in optical materials :  1983 /, NBS special publication ; 688 , https://doi.org/10.6028/NBS.SP.688 https://www.govinfo.gov/content/pkg/GOVPUB-C13-52eba349e7ede72f0e6415a35633db4f/pdf/GOVPUB-C13-52eba349e7ede72f0e6415a35633db4f.pdf https://purl.fdlp.gov/GPO/gpo98250
001075248,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742691, 0247 (online), C 13.10:689, Computerizing materials data / , NBS special publication ; 689 , https://doi.org/10.6028/NBS.SP.689 https://www.govinfo.gov/content/pkg/GOVPUB-C13-636d71077420658f77f1b6231afa0191/pdf/GOVPUB-C13-636d71077420658f77f1b6231afa0191.pdf https://purl.fdlp.gov/GPO/gpo98692
001075249,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742571, 0247 (online), C 13.10:690," Science :  evidence, truth & integrity /", NBS special publication ; 690 , https://doi.org/10.6028/NBS.SP.690 https://www.govinfo.gov/content/pkg/GOVPUB-C13-44f6e8a61ff7a34dc9b3afd91419ac9d/pdf/GOVPUB-C13-44f6e8a61ff7a34dc9b3afd91419ac9d.pdf https://purl.fdlp.gov/GPO/gpo97249
001075250,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742572, 0247 (online), C 13.10:691, Index to the reports of the National Conference on Weights and Measures / , NBS special publication ; 691 , https://doi.org/10.6028/NBS.SP.691 https://www.govinfo.gov/content/pkg/GOVPUB-C13-019d46cbd47ab25ac40569fe29b4ab5c/pdf/GOVPUB-C13-019d46cbd47ab25ac40569fe29b4ab5c.pdf https://purl.fdlp.gov/GPO/gpo94548
001075252,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742574, 0247 (online), C 13.10:693, Workshop on steel research needs for buildings / , NBS special publication ; 693 , https://doi.org/10.6028/NBS.SP.693 https://www.govinfo.gov/content/pkg/GOVPUB-C13-12d05514285708e583a14bc09cfb0e9d/pdf/GOVPUB-C13-12d05514285708e583a14bc09cfb0e9d.pdf https://purl.fdlp.gov/GPO/gpo95194
001075253,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742757, 0247 (online), C 13.10:694, Research and innovation in the building regulatory process / , NBS special publication ; 694 , https://doi.org/10.6028/NBS.SP.694 https://www.govinfo.gov/content/pkg/GOVPUB-C13-c20a4fd25381fec7a2a0becc54cb9cbd/pdf/GOVPUB-C13-c20a4fd25381fec7a2a0becc54cb9cbd.pdf https://purl.fdlp.gov/GPO/gpo102636
001075255,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742474, 0247 (online), C 13.10:696, Units for magnetic properties / , NBS special publication ; 696 , https://doi.org/10.6028/NBS.SP.696 https://www.govinfo.gov/content/pkg/GOVPUB-C13-aaf879474ebe03fd4c45a247d099163e/pdf/GOVPUB-C13-aaf879474ebe03fd4c45a247d099163e.pdf https://purl.fdlp.gov/GPO/gpo101678
001075256,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742475, 0247 (online), C 13.10:697, OM85 basic properties of optical materials / , NBS special publication ; 697 , https://doi.org/10.6028/NBS.SP.697 https://www.govinfo.gov/content/pkg/GOVPUB-C13-69771f6d5d6b56a5a54c8154a0af17c7/pdf/GOVPUB-C13-69771f6d5d6b56a5a54c8154a0af17c7.pdf https://purl.fdlp.gov/GPO/gpo98931
001075257,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742476, 0247 (online), C 13.10:698, Proceedings of the third cryocooler conference / , NBS special publication ; 698 , https://doi.org/10.6028/NBS.SP.698 https://www.govinfo.gov/content/pkg/GOVPUB-C13-f09e9d82b2a5da8679b326a756b4909e/pdf/GOVPUB-C13-f09e9d82b2a5da8679b326a756b4909e.pdf https://purl.fdlp.gov/GPO/gpo104813
001075258,151026s1985\\\\mdu\\\\\ot\\\f000\0\eng\d, (OCoLC)926742710, 0247 (online), C 13.10:699, A bibliography of sources of thermodynamic data for the systems / , NBS special publication ; 699 , https://doi.org/10.6028/NBS.SP.699 https://www.govinfo.gov/content/pkg/GOVPUB-C13-33c6d8454c06afacdb1243bfd1c550bf/pdf/GOVPUB-C13-33c6d8454c06afacdb1243bfd1c550bf.pdf https://purl.fdlp.gov/GPO/gpo96558
